"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"53147","Lake Geneva","WI","Whitewater","Walworth",1100,236500,228500,226500,222450,218000,218000,199900,192250,199000,199450,199900,199900,199450,199900,199700,198000,198950,198900,198900,174900,179450,191950,198900,178900,188000,169900,155750,149000,140900,135000,138000,142000,155000,152450,169000,168500,152450,144500,139950,152250,149900,142400,149900,148000,146250,145000,139900,139900,139900,144900,137400,134900,139900,148450,136900,149900,151450,156000,159000,159000,158750,154900,154900,149000,145400,147900,153000,152500,152500,146250,142900,151400,174450,158000,154900,149950,154900,156950,147450,142500,144950,140000,150750,153200,151500,159900,154900,159900,155900,157900,164900,175000,179900,182450
"37216","Nashville","TN","Nashville","Davidson",1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,250000,265900,264900,254950,239999.5,249900,259000,273000,271000,273000,275000,274490,272745,265000,277195,272450,275500,274900,269450,269000,269900,270000
"80023","Broomfield","CO","Denver","Broomfield",1102,300200,299900,299900,309190,300400,308095,289950,301415,288945,272442.5,273665,277030,273665,272990,284095,289700,289000,287990,294950,291430,305665,289000,279320,284000,290000,290614,288000,263083,272452.5,285000,285000,281627.5,279900,286895,287300,296490,302398,329000,311450,307500,350990,411995,405995,378743,394995,390000,390000,415000,409995,354995,402995,423492.5,423795,426616,425242,425062,415000,417000,423997.5,441995,418997.5,417450,423066,419900,441990,465995,475000,462806,469700,426950,435000,464472,477995,480274.5,454223,455000,451223,470141.5,470111.5,456373,447497.5,454495,451995,499000,508950,509900,509900,499000,499000,499000,524995,509000,524995,524995
"41005","Burlington","KY","Cincinnati","Boone",1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,121745,122745,135300,135900,125000,125000,133900,130855,135900,143000,144500,144700,144700,141137,139900,140922,134600,129900,139111,141700,145950,142460,142460,144900,144900,144900,146691,148935,149935,143900,141950,129900,137167.5,152500,156450,154720,154720,144125,144125,149999,156610,149200,149200,154015,151532.5,159949.5
"22209","Arlington","VA","Washington","Arlington",1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810000,874950,875000,874900,924000,906950,815000,830000,839450,864900,844900,824900,874900,869000,860000,885000,934450,994900,919450,949900
"33931","Fort Myers Beach","FL","Fort Myers","Lee",1105,389000,399000,399900,399000,389000,375000,375000,375000,369000,359900,359000,359900,359900,359900,359000,349900,339950,349000,349000,339900,339450,339900,339000,329450,329000,320000,323900,311900,309900,305900,315000,328000,326000,327000,329000,319900,329900,339000,336000,337250,337000,336250,339450,340000,349900,339450,335000,346950,337000,329000,339000,345000,349000,349900,349900,350000,350000,362000,369900,372400,376500,379900,389900,395000,410000,419000,424900,424950,421600,428950,429900,439450,445000,445000,429900,449450,449900,449000,449000,450000,452270,454540,449000,444900,439000,423000,414750,423000,425000,429000,425000,425000,425000,425000
"28202","Charlotte","NC","Charlotte","Mecklenburg",1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500900,500450,499000,500900,515000,445000,409000,405000,405000,412000,395000,397450,4e+05,425000,427500,402387,375000,350000,345000,345000,345000,339450,375000,384500
"12304","Schenectady","NY","Albany","Schenectady",1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89450,84999,82900,89500,99000,99900,99900,89900,94700,99900,112500,106000,99500,99000,97850,94500,89900,95950,109499.5,105000,119000,109450,115000,94900,94900,89900,75450
"02888","Warwick","RI","Providence","Kent",1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179950,179900,181000,176450,185000,189900,189900,189700,179000,169900,169900,174450,197226,199000,199000,187400,195000,189900,179900
"67211","Wichita","KS","Wichita","Sedgwick",1109,57000,54125,52450,54350,54625,55950,59900,59900,59900,59450,57450,51500,51245,55900,53000,49900,52500,50995,50195,49000,47700,47500,47500,48000,49250,50000,48000,45000,45450,46850,49000,47700,52450,54900,55000,54950,50950,52900,52000,57450,59900,59900,60000,60000,58500,59900,64900,65000,65000,56500,52500,49900,49900,54900,54675,58000,60750,59900,59700,56750,59950,58000,58000,54950,50000,50000,50500,50450,53000,58500,55750,54750,50000,49900,49900,48000,47750,49950,53949.5,49900,53700,55000,57750,55000,55000,54999.5,55000,54949.5,57900,61000,60000,60000,55000,54900
