"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"48708","MI","Bay City","Bay","Bay City",3400,1238,-0.0274941084053417,-0.0726591760299626,0.0377200335289187,333
2017-10-31,"78746","TX","Austin","Travis","Austin",3401,2231,-0.00268216361198033,0.0017961383026493,0.00813375508359693,1448
2017-10-31,"06811","CT","Stamford","Fairfield","Danbury",3402,1675,-0.00534441805225653,-0.0204678362573099,0.0029940119760479,3790
2017-10-31,"24019","VA","Roanoke","Roanoke City","Roanoke",3403,1132,0.00176991150442478,0.014336917562724,0.044280442804428,749
2017-10-31,"55403","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3404,1466,0.0027359781121751,-0.00204220558202859,-0.0207080828323313,4410
2017-10-31,"61801","IL","Champaign-Urbana","Champaign","Urbana",3405,915,-0.00543478260869565,-0.0182403433476395,-0.0488565488565489,1919
2017-10-31,"70815","LA","Baton Rouge","East Baton Rouge","Baton Rouge",3406,923,-0.0117773019271949,-0.0273972602739726,0.168354430379747,537
2017-10-31,"22101","VA","Washington","Fairfax","Mc Lean",3407,3293,-0.000303582270795386,0.00795837159473523,0.0361862806796727,1437
2017-10-31,"02721","MA","Providence","Bristol","Fall River",3408,939,0.0239912758996728,0.0538720538720539,-0.172687224669604,2326
2017-10-31,"33781","FL","Tampa","Pinellas","Pinellas Park",3409,1091,0.000917431192660551,0,-0.00182982616651418,1409
2017-10-31,"53072","WI","Milwaukee","Waukesha","Town of Pewaukee",3410,1442,0.0112201963534362,0.0248756218905473,-0.000693000693000693,2624
2017-10-31,"73107","OK","Oklahoma City","Oklahoma","Oklahoma City",3411,718,0.00279329608938547,0.0213371266002845,0.0155586987270156,130
2017-10-31,"80919","CO","Colorado Springs","El Paso","Colorado Springs",3412,1246,0.00646203554119548,0.0040290088638195,0.022149302707137,1266
2017-10-31,"30904","GA","Augusta","Richmond","Augusta",3413,776,0.00258397932816538,0.0130548302872063,-0.00640204865556978,254
2017-10-31,"48336","MI","Detroit","Oakland","Farmington Hills",3414,1183,0.000846023688663283,0.0189491817398794,0.0111111111111111,1489
2017-10-31,"06109","CT","Hartford","Hartford","Wethersfield",3415,1413,0.00497866287339972,0.0121776504297994,0.0458919319022946,1442
2017-10-31,"10039","NY","New York","New York","New York",3416,2864,0.000349283967865875,0.0073865634892719,0.0261554998208527,1973
2017-10-31,"29707","SC","Charlotte","York","Fort Mill",3417,1097,-0.00181983621474067,0.0138632162661738,-0.0631938514090521,298
2017-10-31,"77014","TX","Houston","Harris","Houston",3418,1261,0.00799360511590727,0.00960768614891913,0.01285140562249,476
2017-10-31,"98029","WA","Seattle","King","Issaquah",3419,2139,0.00611476952022578,0.0166349809885932,0.0393586005830904,4446
2017-10-31,"70403","LA","Hammond","Tangipahoa","Hammond",3420,858,0.00941176470588235,0.025089605734767,0.0501835985312118,153
2017-10-31,"02132","MA","Boston","Suffolk","Boston",3421,2300,-0.00389779125162408,-0.016673792218897,0.0327795240233498,3547
2017-10-31,"27012","NC","Winston-Salem","Forsyth","Clemmons",3422,949,0.00423280423280423,0.0149732620320856,0.0304017372421281,908
2017-10-31,"40505","KY","Lexington","Fayette","Lexington",3423,910,0.0352673492605233,0.108404384896468,0.262135922330097,847
2017-10-31,"94002","CA","San Francisco","San Mateo","Belmont",3424,3129,0.00384985563041386,0.00128,0.00320615581917281,918
2017-10-31,"02116","MA","Boston","Suffolk","Boston",3425,2997,-0.00133288903698767,0.00200601805416249,0.0145565335138795,10528
2017-10-31,"81212","CO","Canon City","Fremont","Canon City",3426,1068,-0.00835654596100279,-0.035230352303523,0.0123222748815166,410
2017-10-31,"60621","IL","Chicago","Cook","Chicago",3427,1234,0.0008110300081103,0.00570497147514263,0.00243704305442729,1763
2017-10-31,"08330","NJ","Atlantic City","Atlantic","Hamilton Township",3428,1252,-0.00159489633173844,-0.000798084596967279,0.0390041493775934,1936
2017-10-31,"02072","MA","Boston","Norfolk","Stoughton",3429,1914,-0.00260552371026576,0.00949367088607595,0.0459016393442623,2313
2017-10-31,"01923","MA","Boston","Essex","Danvers",3430,1959,0.000510725229826353,0.00102197240674502,-0.00203769740193581,2515
2017-10-31,"97220","OR","Portland","Multnomah","Portland",3431,1351,-0.00515463917525773,-0.0138686131386861,-0.0418439716312057,676
2017-10-31,"07103","NJ","New York","Essex","Newark",3432,1656,0.00668693009118541,0.0153280196198651,0.0171990171990172,1153
2017-10-31,"22079","VA","Washington","Fairfax","Lorton",3433,1967,-0.00354609929078014,-0.0100654252642174,0.0186431900569653,5410
2017-10-31,"29926","SC","Hilton Head Island","Beaufort","Hilton Head Island",3434,1368,0.0118343195266272,0.0293453724604966,0.0285714285714286,3344
2017-10-31,"85331","AZ","Phoenix","Maricopa","Phoenix",3435,1503,0.002,0.0107599193006052,0.002,952
2017-10-31,"68502","NE","Lincoln","Lancaster","Lincoln",3436,947,-0.00733752620545073,-0.0237113402061856,-0.02672147995889,835
2017-10-31,"44663","OH","New Philadelphia","Tuscarawas","New Philadelphia",3437,815,-0.00730816077953715,-0.00122549019607843,-0.0478971962616822,674
2017-10-31,"95118","CA","San Jose","Santa Clara","San Jose",3438,2626,0.00690184049079755,0.0190143577803648,0.0154679040989946,1481
2017-10-31,"48080","MI","Detroit","Macomb","Saint Clair Shores",3439,923,0.00544662309368192,0.0244173140954495,0.0176405733186329,2000
2017-10-31,"48108","MI","Ann Arbor","Washtenaw","Pittsfield Township",3440,1555,0.00128783000643915,-0.0139505389980977,0.0190039318479685,4059
2017-10-31,"90023","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3441,2228,0.00677812923633077,0.0118074477747502,0.0794573643410853,2347
2017-10-31,"74137","OK","Tulsa","Tulsa","Tulsa",3442,953,0.00105042016806723,0.00421496311907271,-0.0195473251028807,915
2017-10-31,"94607","CA","San Francisco","Alameda","Oakland",3443,2877,-0.00449826989619377,-0.00346380325597506,0.0137420718816068,4712
2017-10-31,"18201","PA","Scranton","Luzerne","Hazleton",3444,793,0.0140664961636829,0.0489417989417989,0.0573333333333333,1417
2017-10-31,"55105","MN","Minneapolis-St Paul","Ramsey","Saint Paul",3445,1479,0.013013698630137,0.013013698630137,0.0534188034188034,1569
2017-10-31,"83651","ID","Boise City","Canyon","Nampa",3446,789,0.00126903553299492,0.00509554140127389,0.0436507936507936,353
2017-10-31,"94530","CA","San Francisco","Contra Costa","El Cerrito",3447,2612,-0.00646633701027006,-0.0446232626188734,-0.114876313114199,710
2017-10-31,"95816","CA","Sacramento","Sacramento","Sacramento",3448,1603,0.00627746390458255,0.0302056555269923,0.100961538461538,1766
2017-10-31,"91722","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Covina",3449,2138,0.00469924812030075,0.0185802763220581,0.0465002447381302,893
2017-10-31,"33772","FL","Tampa","Pinellas","Seminole",3450,1173,0,0.00342172797262618,0.00686695278969957,2047
2017-10-31,"15210","PA","Pittsburgh","Allegheny","Pittsburgh",3451,860,0.00233100233100233,0.00467289719626168,0.0129564193168433,1477
2017-10-31,"97068","OR","Portland","Clackamas","West Linn",3452,1499,0.00334672021419009,0.0302405498281787,0.0548909218859958,1049
2017-10-31,"82901","WY","Rock Springs","Sweetwater","Rock Springs",3453,1317,-0.0037821482602118,-0.0142215568862275,0.0345640219952867,536
2017-10-31,"97132","OR","Portland","Yamhill","Newberg",3454,1419,0.000705218617771509,0.0201294033069734,0.0974477958236659,370
2017-10-31,"89081","NV","Las Vegas","Clark","North Las Vegas",3455,1039,0.0107003891050584,0.0328031809145129,0.0983086680761099,624
2017-10-31,"94549","CA","San Francisco","Contra Costa","Lafayette",3456,3112,-0.00320307495195388,-0.0259780907668232,-0.0359355638166047,466
2017-10-31,"55434","MN","Minneapolis-St Paul","Anoka","Blaine",3457,1233,0.0024390243902439,0.0215410107705054,0.0378787878787879,447
2017-10-31,"77087","TX","Houston","Harris","Houston",3458,1273,0,-0.00469116497263487,-0.0297256097560976,282
2017-10-31,"89113","NV","Las Vegas","Clark","Las Vegas",3459,962,0.0105042016806723,0.0136986301369863,0.0490730643402399,4336
2017-10-31,"98007","WA","Seattle","King","Bellevue",3460,1935,0.00363070539419087,0.018957345971564,0.0205696202531646,3154
2017-10-31,"01845","MA","Boston","Essex","North Andover",3461,1776,0.00509337860780985,0.00851788756388416,0.0242214532871972,2790
2017-10-31,"33426","FL","Miami-Fort Lauderdale","Palm Beach","Boynton Beach",3462,1502,0.00133333333333333,0.00133333333333333,-0.0033178500331785,4881
2017-10-31,"44143","OH","Cleveland","Cuyahoga","Richmond Heights",3463,1150,-0.00346620450606586,-0.00432900432900433,-0.0154109589041096,745
2017-10-31,"29649","SC","Greenwood","Greenwood","Greenwood",3464,895,0.00561797752808989,0.0275545350172216,-0.00555555555555556,287
2017-10-31,"92586","CA","Riverside","Riverside","Menifee",3465,1284,-0.000778210116731518,0.00548159749412686,0.00943396226415094,1001
2017-10-31,"92843","CA","Los Angeles-Long Beach-Anaheim","Orange","Garden Grove",3466,2240,0.00628930817610063,0.0149524241051201,0.0423452768729642,1629
2017-10-31,"78628","TX","Austin","Williamson","Georgetown",3467,1355,-0.00367647058823529,0.0037037037037037,0.00743494423791822,679
2017-10-31,"01757","MA","Worcester","Worcester","Town of Milford",3468,1465,-0.0167785234899329,-0.0233333333333333,-0.0187541862022773,2920
2017-10-31,"37801","TN","Knoxville","Blount","Maryville",3469,984,-0.00303951367781155,-0.016,-0.0428015564202335,301
2017-10-31,"07042","NJ","New York","Essex","Montclair",3470,1688,0.00655933214072749,0.00956937799043062,-0.0128654970760234,831
2017-10-31,"21030","MD","Baltimore","Baltimore","Cockeysville",3471,1555,-0.00829081632653061,-0.0256892230576441,-0.026299311208516,1776
2017-10-31,"22315","VA","Washington","Fairfax","Franconia",3472,2274,0.00308778120864579,0.0106666666666667,0.00043994720633524,7332
2017-10-31,"30340","GA","Atlanta","Dekalb","Doraville",3473,1097,0.0119926199261993,0.0497607655502392,0.103621730382294,443
2017-10-31,"28209","NC","Charlotte","Mecklenburg","Charlotte",3474,1325,-0.00150715900527506,-0.00225903614457831,0.0303265940902022,3198
2017-10-31,"30045","GA","Atlanta","Gwinnett","Lawrenceville",3475,1255,0.00884244372990354,0.0145513338722716,0.0510887772194305,585
2017-10-31,"95603","CA","Sacramento","Placer","Auburn",3476,1620,-0.000616903146206046,-0.010989010989011,0.0478654592496766,998
2017-10-31,"49519","MI","Grand Rapids","Kent","Wyoming",3477,1105,0.0128322639780018,0.0259981429897864,0.0298229263746505,657
2017-10-31,"20770","MD","Washington","Prince Georges","Greenbelt",3478,1679,0.00901442307692308,0.0212895377128954,0.00538922155688623,3749
2017-10-31,"02861","RI","Providence","Providence","Pawtucket",3479,1235,0.00816326530612245,0.0395622895622896,0.21078431372549,2058
2017-10-31,"83702","ID","Boise City","Ada","Boise",3480,1011,0.00297619047619048,0.0316326530612245,0.0630914826498423,1588
2017-10-31,"64093","MO","Warrensburg","Johnson","Warrensburg",3481,676,0.0029673590504451,-0.00441826215022091,-0.0202898550724638,263
2017-10-31,"62221","IL","St. Louis","Saint Clair","Shiloh",3482,832,0.00970873786407767,0.0271604938271605,-0.0556186152099886,1599
2017-10-31,"60133","IL","Chicago","Du Page","Hanover Park",3483,1382,-0.00144508670520231,0,0.00290275761973875,2605
2017-10-31,"48309","MI","Detroit","Oakland","Rochester Hills",3484,1587,0.0166559897501602,0.0565912117177097,0.103616133518776,1887
2017-10-31,"37215","TN","Nashville","Davidson","Nashville",3485,1718,-0.00290191526407429,-0.00865551067512983,-0.0412946428571429,3917
2017-10-31,"84118","UT","Salt Lake City","Salt Lake","Kearns",3486,1213,-0.00573770491803279,0.0116763969974979,0.0420962199312715,173
2017-10-31,"92124","CA","San Diego","San Diego","San Diego",3487,2251,0.004014272970562,0.0157942238267148,0.0373271889400922,2128
2017-10-31,"40065","KY","Louisville/Jefferson County","Shelby","Shelbyville",3488,997,-0.002002002002002,0.00808897876643074,0.0204708290685773,159
2017-10-31,"85541","AZ","Payson","Gila","Payson",3489,1246,0.00322061191626409,0.0040290088638195,0.0374687760199834,377
2017-10-31,"39209","MS","Jackson","Hinds","Jackson",3490,751,0.00670241286863271,0,-0.0541561712846348,323
2017-10-31,"30013","GA","Atlanta","Rockdale","Conyers",3491,887,0.00339366515837104,0.0195402298850575,0.0290023201856148,175
2017-10-31,"38024","TN","Dyersburg","Dyer","Dyersburg",3492,779,0.0223097112860892,0.0555555555555556,0.211508553654743,318
2017-10-31,"92083","CA","San Diego","San Diego","Vista",3493,2021,0.00848303393213573,0.016088486676722,0.0767181672882259,1215
2017-10-31,"84057","UT","Provo","Utah","Orem",3494,1136,-0.00612423447069116,-0.0164502164502165,0.0422018348623853,3108
2017-10-31,"98404","WA","Seattle","Pierce","Tacoma",3495,1378,0.000726216412490922,0.000726216412490922,0.114886731391586,664
2017-10-31,"97070","OR","Portland","Clackamas","Wilsonville",3496,1607,0.0081555834378921,0.0261813537675607,-0.00618429189857761,746
2017-10-31,"92663","CA","Los Angeles-Long Beach-Anaheim","Orange","Newport Beach",3497,3414,-0.00466472303206997,-0.00871080139372822,0.0599192797267929,4149
2017-10-31,"84405","UT","Ogden","Weber","Washington Terrace",3498,1099,0,0.0073327222731439,0.0516746411483254,1044
2017-10-31,"23238","VA","Richmond","Henrico","Henrico",3499,1201,0.0100925147182506,0.0109427609427609,-0.0345659163987138,2656
2017-10-31,"93704","CA","Fresno","Fresno","Fresno",3500,1107,0.00911577028258888,0.0155963302752294,0.103688933200399,1527
2017-10-31,"84116","UT","Salt Lake City","Salt Lake","Salt Lake City",3501,1106,-0.0036036036036036,-0.0045004500450045,0.0737864077669903,825
2017-10-31,"61109","IL","Rockford","Winnebago","Rockford",3502,764,0.0026246719160105,0.0366350067842605,0.035230352303523,514
2017-10-31,"34471","FL","Ocala","Marion","Ocala",3503,962,0.0115667718191377,0.0244941427050053,-0.00103842159916926,879
2017-10-31,"91106","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",3504,2443,-0.00081799591002045,0,0.0378079864061172,4137
2017-10-31,"84660","UT","Provo","Utah","Spanish Fork",3505,1200,0.00671140939597316,0.0178117048346056,0.064773735581189,1517
2017-10-31,"77532","TX","Houston","Harris","Crosby",3506,1297,0.00309358081979892,0.0109119251753702,-0.0114329268292683,678
2017-10-31,"81004","CO","Pueblo","Pueblo","Pueblo",3507,898,-0.00883002207505519,0.00785634118967452,0.181578947368421,357
2017-10-31,"49525","MI","Grand Rapids","Kent","Northview",3508,1619,0.00496585971446307,0.0175989943431804,0.0364916773367478,2622
2017-10-31,"60099","IL","Chicago","Lake","Zion",3509,1235,0.00816326530612245,0.0240464344941957,-0.0024232633279483,344
2017-10-31,"95472","CA","Santa Rosa","Sonoma","Sebastopol",3510,2382,-0.010386373078521,-0.0169211721007016,0.0521201413427562,699
2017-10-31,"95205","CA","Stockton","San Joaquin","Stockton",3511,1134,0.00176678445229682,0.0143112701252236,0.233949945593036,718
2017-10-31,"48192","MI","Detroit","Wayne","Wyandotte",3512,815,0.011166253101737,0.029040404040404,0.0355781448538755,128
2017-10-31,"33837","FL","Lakeland","Polk","Davenport",3513,786,0.0247718383311604,0.0128865979381443,-0.0871080139372822,389
2017-10-31,"30082","GA","Atlanta","Cobb","Smyrna",3514,1350,-0.00295420974889217,0.00596125186289121,0.0424710424710425,1736
2017-10-31,"32459","FL","Crestview-Fort Walton Beach-Destin","Walton","Santa Rosa Beach",3515,1879,0.0156756756756757,0.0398450470392916,0.0823732718894009,4116
2017-10-31,"37055","TN","Nashville","Dickson","Dickson",3516,1061,0.0124045801526718,0.045320197044335,0.132337246531483,343
2017-10-31,"23435","VA","Virginia Beach","Suffolk City","Suffolk",3517,1368,0.00959409594095941,0.0247191011235955,-0.0193548387096774,461
2017-10-31,"36609","AL","Mobile","Mobile","Mobile",3518,874,0.00575373993095512,0.0222222222222222,0.0404761904761905,163
2017-10-31,"06705","CT","New Haven","New Haven","Waterbury",3519,1035,-0.000965250965250965,0.00680933852140078,0.0422960725075529,3238
2017-10-31,"79927","TX","El Paso","El Paso","Socorro",3520,915,-0.00326797385620915,-0.00326797385620915,-0.0255591054313099,228
2017-10-31,"53227","WI","Milwaukee","Milwaukee","West Allis",3521,1006,-0.00494559841740851,-0.0069101678183613,0.0213197969543147,509
2017-10-31,"02119","MA","Boston","Suffolk","Boston",3522,2549,0.0011783189316575,-0.0108653473030656,0.0404081632653061,3200
2017-10-31,"21801","MD","Salisbury","Wicomico","Salisbury",3523,1176,-0.00423370025402202,-0.0150753768844221,0.00684931506849315,456
2017-10-31,"55347","MN","Minneapolis-St Paul","Hennepin","Eden Prairie",3524,1607,0.00563204005006258,0.0164452877925364,0.0656498673740053,3352
2017-10-31,"22206","VA","Washington","Arlington","Arlington",3525,2299,-0.00303555941023417,0.00436871996505024,0.0355855855855856,6251
2017-10-31,"98445","WA","Seattle","Pierce","Parkland",3526,1386,0.00434782608695652,0.0183688464364438,0.0531914893617021,1076
2017-10-31,"33708","FL","Tampa","Pinellas","Madeira Beach",3527,1654,-0.0113568439928273,-0.0253388332351208,-0.0282021151586369,7386
2017-10-31,"18045","PA","Allentown","Northampton","Palmer Township",3528,1621,0.00123533045089561,0.00371517027863777,0.0259493670886076,931
2017-10-31,"76710","TX","Waco","McLennan","Waco",3529,935,-0.0116279069767442,0.00645855758880517,0.0240963855421687,489
2017-10-31,"32789","FL","Orlando","Orange","Winter Park",3530,1433,-0.00139372822299652,0,0.00350140056022409,2411
2017-10-31,"58504","ND","Bismarck","Burleigh","Bismarck",3531,947,0.00211640211640212,0.0204741379310345,-0.185025817555938,878
2017-10-31,"63121","MO","St. Louis","Saint Louis","Northwoods",3532,748,0.00133868808567604,0.00268096514745308,0,288
2017-10-31,"54911","WI","Appleton","Outagamie","Appleton",3533,947,-0.00733752620545073,-0.0472837022132797,0.115429917550059,456
2017-10-31,"86326","AZ","Prescott","Yavapai","Cottonwood",3534,1022,0.00590551181102362,0.0250752256770311,0.115720524017467,672
2017-10-31,"90274","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Palos Verdes Estates",3535,3327,-0.00239880059970015,0,0.0252696456086287,1469
2017-10-31,"66604","KS","Topeka","Shawnee","Topeka",3536,776,0.0197109067017083,0.044414535666218,0.044414535666218,586
2017-10-31,"43062","OH","Columbus","Licking","Pataskala",3537,1275,-0.0131578947368421,-0.022239263803681,-0.036281179138322,633
2017-10-31,"15205","PA","Pittsburgh","Allegheny","Pittsburgh",3538,1074,0,-0.0101382488479263,-0.0384959713518353,2159
2017-10-31,"11228","NY","New York","Kings","New York",3539,2220,-0.00359066427289048,-0.0159574468085106,0.00589034888989579,5979
2017-10-31,"91321","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",3540,2122,0.00616405879563774,0.0206830206830207,0.0636591478696742,4131
2017-10-31,"76012","TX","Dallas-Fort Worth","Tarrant","Arlington",3541,1229,0.00986031224322103,0.0275919732441472,0.0799648506151142,1346
2017-10-31,"94598","CA","San Francisco","Contra Costa","Walnut Creek",3542,2269,-0.00263736263736264,0.0165770609318996,0.026232473993668,1119
2017-10-31,"55417","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3543,1385,0.00217076700434153,0.000722543352601156,0.00873998543335761,1193
2017-10-31,"06118","CT","Hartford","Hartford","East Hartford",3544,1237,-0.00482703137570394,-0.00562700964630225,0.0231596360628619,927
2017-10-31,"15216","PA","Pittsburgh","Allegheny","Pittsburgh",3545,909,0.00110132158590308,0.00441988950276243,-0.0130293159609121,2073
2017-10-31,"12306","NY","Albany","Schenectady","Town of Rotterdam",3546,915,0.00439077936333699,0.0292463442069741,-0.120192307692308,1183
2017-10-31,"93305","CA","Bakersfield","Kern","Bakersfield",3547,888,-0.00224719101123596,0,0.131210191082803,1750
2017-10-31,"21601","MD","Easton","Talbot","Easton",3548,1467,0.00136518771331058,0.0201668984700974,0.0433854907539118,273
2017-10-31,"77705","TX","Beaumont","Jefferson","Beaumont",3549,776,-0.0202020202020202,-0.00767263427109974,0.192012288786482,320
2017-10-31,"21201","MD","Baltimore","Baltimore City","Baltimore",3550,1368,-0.00218818380743982,0.0133333333333333,-0.00797679477882524,1747
2017-10-31,"48220","MI","Detroit","Oakland","Ferndale",3551,1307,-0.00984848484848485,-0.0030511060259344,0.0275157232704403,321
2017-10-31,"32129","FL","Daytona Beach","Volusia","Port Orange",3552,952,0.0010515247108307,0.00316122233930453,0.0757062146892655,340
2017-10-31,"07018","NJ","New York","Essex","East Orange",3553,1383,0.00801749271137026,0.0297840655249442,0.0754276827371695,413
2017-10-31,"48328","MI","Detroit","Oakland","Waterford",3554,1286,0.0046875,0.025518341307815,0.0110062893081761,1532
2017-10-31,"75110","TX","Corsicana","Navarro","Corsicana",3555,1110,0.0192837465564738,0.0481586402266289,0.0202205882352941,209
2017-10-31,"10038","NY","New York","New York","New York",3556,3821,0.00262398320650748,0.0127219719056454,0.0092445853143159,5629
2017-10-31,"02891","RI","Providence","Washington","Town of Westerly",3557,1246,-0.0173501577287066,-0.0553449583017438,0.0040290088638195,2508
2017-10-31,"94559","CA","Napa","Napa","Napa",3558,2224,-0.000898472596585804,-0.0133096716947649,-0.00669941938365342,923
2017-10-31,"98802","WA","Wenatchee","Douglas","East Wenatchee Bench",3559,1424,0.0084985835694051,0.01932712956335,0.0244604316546763,583
2017-10-31,"86409","AZ","Lake Havasu City","Mohave","Kingman",3560,954,0.0192307692307692,0.0671140939597315,0.219948849104859,146
2017-10-31,"48150","MI","Detroit","Wayne","Livonia",3561,1083,-0.000922509225092251,0.0102611940298507,-0.044973544973545,737
2017-10-31,"17325","PA","Gettysburg","Adams","Cumberland Township",3562,1016,0.00793650793650794,0,-0.0369668246445498,160
2017-10-31,"94597","CA","San Francisco","Contra Costa","Walnut Creek",3563,2545,0.000786472670074715,0.00792079207920792,0.0370823145884271,2395
2017-10-31,"33703","FL","Tampa","Pinellas","Saint Petersburg",3564,1129,0.00266429840142096,0.00355555555555556,0.0272975432211101,1894
2017-10-31,"51106","IA","Sioux City","Woodbury","Sioux City",3565,865,-0.0102974828375286,0.00231749710312862,0.0665844636251541,913
2017-10-31,"94132","CA","San Francisco","San Francisco","San Francisco",3566,3390,-0.000294898260100265,0.017406962785114,0.0360635696821516,760
2017-10-31,"11510","NY","New York","Nassau","Baldwin",3567,2556,-0.0108359133126935,-0.00930232558139535,0.0240384615384615,699
2017-10-31,"90302","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Inglewood",3568,2251,0,-0.00133096716947649,0.0518691588785047,2586
2017-10-31,"50021","IA","Des Moines","Polk","Ankeny",3569,1183,0.00169348010160881,0.00680851063829787,-0.0174418604651163,2530
2017-10-31,"22310","VA","Washington","Fairfax","Franconia",3570,2166,0.00185013876040703,0.00931966449207828,0.0164242139840451,4343
2017-10-31,"72211","AR","Little Rock","Pulaski","Little Rock",3571,768,-0.00518134715025907,-0.0166453265044814,-0.0846245530393325,170
2017-10-31,"31707","GA","Albany","Dougherty","Albany",3572,684,-0.0101302460202605,-0.0284090909090909,0.0285714285714286,456
2017-10-31,"93215","CA","Bakersfield","Kern","Delano",3573,1025,0.00985221674876847,0.0199004975124378,0.0677083333333333,519
2017-10-31,"46077","IN","Indianapolis","Boone","Zionsville",3574,1396,0,0.00359453630481668,0.00794223826714801,1042
2017-10-31,"84103","UT","Salt Lake City","Salt Lake","Salt Lake City",3575,1374,0.0043859649122807,0.0125276344878408,0.0330827067669173,2890
2017-10-31,"20723","MD","Washington","Prince Georges","Laurel",3576,1741,0.00288018433179724,0.00519630484988453,0.00986078886310905,1372
2017-10-31,"06604","CT","Stamford","Fairfield","Bridgeport",3577,1442,-0.00893470790378007,-0.0177111716621253,0.0322118826055834,3537
2017-10-31,"39211","MS","Jackson","Hinds","Jackson",3578,1122,0.0108108108108108,0.0321987120515179,0.0665399239543726,542
2017-10-31,"37388","TN","Tullahoma","Coffee","Tullahoma",3579,885,0.00113122171945701,0.0125858123569794,0.0535714285714286,362
2017-10-31,"38114","TN","Memphis","Shelby","Memphis",3580,628,0.0048,0.027823240589198,0.0363036303630363,832
2017-10-31,"46229","IN","Indianapolis","Marion","Indianapolis",3581,842,0.0120192307692308,0.0498753117206983,0.0753512132822478,630
2017-10-31,"08205","NJ","Atlantic City","Atlantic","Galloway",3582,1207,0.000829187396351575,0.00919732441471572,0.0495652173913043,3942
2017-10-31,"52804","IA","Davenport","Scott","Davenport",3583,773,0.00520156046814044,-0.0038659793814433,-0.119589977220957,482
2017-10-31,"60048","IL","Chicago","Lake","Libertyville",3584,1776,0.00623229461756374,0.0189328743545611,0.0571428571428571,1615
2017-10-31,"14043","NY","Buffalo","Erie","Depew",3585,894,0.00675675675675676,0.0275862068965517,-0.00334448160535117,1076
2017-10-31,"77802","TX","College Station","Brazos","Bryan",3586,1150,-0.0128755364806867,-0.00776531492666091,0.0931558935361217,1609
2017-10-31,"98684","WA","Portland","Clark","Vancouver",3587,1424,0.00211118930330753,0.00494001411432604,0.049373618275608,624
2017-10-31,"60423","IL","Chicago","Will","Frankfort",3588,1523,0.00660938532716457,0.0146568954030646,-0.0243433696348495,705
2017-10-31,"32779","FL","Orlando","Seminole","Longwood",3589,1272,-0.00235294117647059,0.00236406619385343,0.0299595141700405,2184
2017-10-31,"04901","ME","Augusta","Kennebec","Waterville",3590,825,0.00121359223300971,0.00732600732600733,-0.0418118466898955,3170
2017-10-31,"98607","WA","Portland","Clark","Camas",3591,1528,0.00131061598951507,0.00592495062541145,0.0487302676733013,421
2017-10-31,"95348","CA","Merced","Merced","Merced",3592,996,0.0246913580246914,0.0755939524838013,0.166276346604215,992
2017-10-31,"90621","CA","Los Angeles-Long Beach-Anaheim","Orange","Buena Park",3593,2574,-0.00386996904024768,-0.00348432055749129,0.0153846153846154,1111
2017-10-31,"23703","VA","Virginia Beach","Portsmouth City","Portsmouth",3594,1299,0.00308880308880309,0.00619674670797831,0.0317712470214456,1247
2017-10-31,"63118","MO","St. Louis","Saint Louis City","Saint Louis",3595,795,0.00760456273764258,0.00505689001264223,0.0258064516129032,4164
2017-10-31,"75208","TX","Dallas-Fort Worth","Dallas","Dallas",3596,1325,0.000755287009063444,0,0.0279286268425136,1004
2017-10-31,"84088","UT","Salt Lake City","Salt Lake","West Jordan",3597,1437,0.00419287211740042,0.00983836964160225,0.0301075268817204,1009
2017-10-31,"22401","VA","Washington","Spotsylvania","Fredericksburg",3598,1165,0.00344530577088717,0.0255281690140845,-0.0168776371308017,1390
2017-10-31,"75010","TX","Dallas-Fort Worth","Denton","Carrollton",3599,1929,0.000518672199170124,0.00836382645060115,0.0125984251968504,643
2017-10-31,"27514","NC","Durham","Orange","Chapel Hill",3600,1053,-0.00094876660341556,0.00573065902578797,0.0508982035928144,857
2017-10-31,"90601","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Whittier",3601,2181,0.00321987120515179,0.00553250345781466,0.0500722195474242,2167
2017-10-31,"55419","MN","Minneapolis-St Paul","Hennepin","Minneapolis",3602,1553,-0.000643500643500643,0.00193548387096774,0.0346435709526982,763
2017-10-31,"98001","WA","Seattle","King","Lakeland North",3603,1884,0.00748663101604278,0.0380165289256198,0.0608108108108108,379
2017-10-31,"99216","WA","Spokane","Spokane","Spokane Valley",3604,1001,-0.00199401794616152,0.0080563947633434,0.108527131782946,610
2017-10-31,"72704","AR","Fayetteville","Washington","Fayetteville",3605,1041,-0.00382775119617225,-0.000959692898272553,0.0765253360910031,369
2017-10-31,"78239","TX","San Antonio","Bexar","Windcrest",3606,1042,-0.00191570881226054,-0.0206766917293233,0.0146056475170399,137
