"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"28278","Charlotte","NC","Charlotte","Mecklenburg",369,,,,,,,,,,,,,,,,,,,,,,282990,277995,264950,280990,282990,292945,280210,263400,287445,280950,275990,273060,270000,292450,296495,295000,306990,318945,319045,297265,306357.5,289990,289990,304950,304815,317750.5,312645,322435,316051,316551,326435,330197.5,363490,379631,387990,405410,395410,391700,391700,378310.5,363915,379233,386495,388846.5,387990,385554.5,382445,382362.5,379957.5,380990,364530,333957.5,379140,379900,384497.5,386990,385000,384040,388495,394245,387240,396200,389490,379900,363490,401490,409900,396195,401744.5,407999,410244.5,429999,421494.5
"32819","Doctor Phillips","FL","Orlando","Orange",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024500,874499.5,819500,790000,799000,874850,899800,799500,770000,770000,799450,772500,795000,769900,749500,749000,744000,719900,707000,697000,717000,740000,785000,789835,775000,750000,748375,738374.5,775000,739999,739000,739999,727499.5,727449.5,727449.5,714500,7e+05,699500,719999.5,699997.5,699900,780000
"77493","Katy","TX","Houston","Harris",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342499,334494,387490,370990,426762,424990,426762,419990,439900,399900,397987,416728,420000,402495,433500,437929.5,418114,436017,430238,430000,432238,419495,422500,435256,432495,427495,429990,440138,425000
"98607","Camas","WA","Portland","Clark",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,662000,659000,6e+05,559000,636475,599450,599900,601400,689900,727475,749950,759950,764950,749900,759950,777475,780000,765000
"78260","San Antonio","TX","San Antonio","Bexar",373,374400,357450,389000,398000,392000,395000,399990,414900,404450,411200,392450,389000,387000,380399,380000,382000,381199.5,380399,378000,359450,378000,365037.5,350000,350000,378950,357950,393950,394900,373950,359900,373341,409500,384900,375492.5,385000,385476,385000,389523,404990,431990,435395,431990,451990,469895,469895,449990,474990,467752,447382,451990,458990,455990,449900,452945,434990,440490,462990,456000,449990,447950,449945,462990,462990,469995,459900,450000,450990,449990,445990,436499.5,443937.5,431990,432990,463283,489026,490000,485000,459450,459450,449950,449925,434900,479995,529650,539000,565000,529900,527450,529275,497828.5,479990,499157,499995,503888.5
"08226","Ocean City","NJ","Ocean City","Cape May",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174000,1171500,1199900,1199900,1124950,1099000,1e+06,999000,995000,999000,999000,1049400,1029000,1059450,1029000,1079900,1097000,1079900,1012000,999000,999900,1099000,1079000,1079000,1039450,1099000,1099900
"37215","Nashville","TN","Nashville","Davidson",375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322499.5,1399000,1500000,1500000,1429900,1464900,1397450,1399900,1250000,1272450,1325000,1292500,1297450,1199500
"92595","Wildomar","CA","Riverside","Riverside",376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411249.5,415900,412500,414950,419900,431950,449000,449900,444900,442450,428000,434999,434000,426200,439950,439500,440000,440000,429950,432450,434990
"89141","Las Vegas","NV","Las Vegas","Clark",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581950,574900,541900,522500,558000,512500,525000,548000,584499.5,599900,589000,6e+05,615000,619900,635475,629000,639494,625000,650000,629000,599950,6e+05,629000,629000,629000,594900,599999,589900,624500,619000,619000,590000,617000,615000,605000,605000,622449.5,649000,699000,649900,659000
"28104","Stallings","NC","Charlotte","Union",378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,599450,589900,587450,577232.5,599900,555000,555000,529000,554995,575000,599000,599000,599000,599000,607500,604950,609900,599250,629950,599250,637000,684900,654900,615000,590000,598750,598000,562999,560499,549900,523900,590999.5,589000,610494.5,604999,591999,624450,624900,622400,626945,639900
"32789","Winter Park","FL","Orlando","Orange",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347500,1497500,1457500,1599000,1390000,1362000,1149900,1172450,1099450,1147450,1250000,1349500,1395000,1370000,1350000,1325000,1395000,1392500,1312000,1329000,1312000,1194450,1249000,1255000,1295000,1310000,1325000,1399000,1399900,1389000,1375000,1399450,1399900,1535000,1545000,1595000,1529000,1527000,1512000,1445000,1639000,1544950,1599900,1550000,1706950,1669500,1757450,1745000
"83616","Eagle","ID","Boise City","Ada",380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524900,529900,529000,525000,499900,499900,499000,459900,469900,479900,484775,494900,509500,499900,489700,475000,495000,493000,471900,485000,459900,462450,480000,495000,499000,504900,484900,519236,569900,595450,577450,539900,556960.5,572450,487400,549900,575000,567000,569900,550000,572000,554500,559950,579000,529450,519000,549499,549900,594500,588950,530000,521650,554450,594900
"90274","Palos Verdes Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380000,3380000,3293500,3288000,3299000,3299500,3347500,3347000,3199000,3495000,3250000,3199000,3225000,3210000,3147000,2995000,3094500,3128000
"57108","Sioux Falls","SD","Sioux Falls","Minnehaha",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634950,548950,562400,607400,550000,584837.5,579900,584900,587400,549900,549900,539000,525000,529900,484450,472400,5e+05,499900,499900,499900,499900,499900,499900,517400,514995,526950,524500,519950,517500
"98021","Bothell","WA","Seattle","Snohomish",383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899990,909990,902990,909990,909990,904990,909990,904990,929809,920000,919990,914990,897470,924995,1085900
"36542","Gulf Shores","AL","Daphne","Baldwin",384,,,,,,,,,,,,,,,,,,,,,,,,,,450000,477500,472250,550000,495000,547500,559000,599900,599000,636950,599900,599450,574500,595000,587450,599000,649500,649500,649000,659000,649000,675000,649900,687000,649900,687450,714450,749000,729000,669000,684000,699900,674900,649000,655000,624900,624900,624900,649500,699900,698450,599000,621950,564500,570000,550000,599495,622000,698950,698000,631500,624000,599495,649000,649900,636500,654950,644000,725000,702500,774900,754450,749900,749900,712000,750000,750000,712000,680000
"31324","Richmond Hill","GA","Savannah","Bryan",385,397500,348999,329900,349900,365000,338000,349000,349900,349450,338500,329900,329900,355900,375000,360400,349950,359900,359950,359950,355000,355000,359900,357450,360000,344258,352900,333950,315000,323900,315000,315000,323500,328000,332400,329900,328950,335900,341500,338000,335400,318107,319900,317950,318053.5,324700,335900,331285,333092.5,327500,335701.5,333092.5,335900,335900,336900,336900,319909.5,322459.5,319909.5,324450,319909.5,322459.5,325000,319999,319900,334900,329900,335737,348129.5,347450,346495,332900,328500,311450,313450,319332,304647,306750,305000,299912,319213.5,328950,344091.5,336900,340900,353105,358900,349900,343979,334500,322604,329000,331193,332000,339900
"89011","Henderson","NV","Las Vegas","Clark",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477000,474995,480000,474495,477000,473495,475766,485000,488182,485432,524500,550000,538888,544444,542500,471990,480995,476893,490990,508328.5
"92555","Moreno Valley","CA","Riverside","Riverside",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314400,307400,329950,338194,336250,330000,358500,356338.5,356338.5,350000,350000,350000,359000,372500,371250,363450,350000,364950,379900,375000,373995,359999,379490,369000,369900,372400,378990,379945,379900,375990,379900,379945,375000,385000,375000,385000,387450,393450,380000,397500,410000,392500,399950,397350,405000,410000,398000,392500
