"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"11237","New York","NY","New York","Kings",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699000,1649499.5,1400000,1400000,1350000,1348000,1399999.5,1400000,1449500,1374999.5,1350000,1350000,1399997.5,1449997.5,1400000,1400000,1395888,1474497.5,1395888,1449997.5
"89101","Las Vegas","NV","Las Vegas","Clark",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,185000,179950,173950,185000,187500,189000,178950,198000,199000,207499.5,217000,237700,219000,215000,199000,199000,199450,199000,199999,195888,197444,192450,199000,192450,199999,235000,232000,235000,235000,235000,229000,226750,222749.5,227500,229999,225000,232500,235000,210000,219950,245000
"06450","Meriden","CT","New Haven","New Haven",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139450,139900,124900,119900,120690,117850,134900,129900,139900,149900,149900,149888,149900,149900,149900
"14215","Buffalo","NY","Buffalo","Erie",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45250,44900,43900,47499.5,47700,47250,46950,47250,48197,47000,48048.5,48997,50500,50250,53950,56900,54900,54900,53000,55000,49900,49900,54626.5,49900,54442.5,54900,53129,54626.5,59950,57450,57450,59900
"03103","Manchester","NH","Manchester","Hillsborough",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,225000,212450,209950,210000,213900,219900,219950,231400,229900,224400,217350,217350,229000,225900,220000,221950,223900,219900,219700,214900,219300,219900,220000,219100,217000,220000,223900,224300,221900,211800,207950,199900,209950,217450,215000,220950,212500,213500.5,223711,219900,229900,224900,229900,229900,226700,226700,199900,199250,215900,214900,234900,239950,249950,254950,252400
"08901","New Brunswick","NJ","New York","Middlesex",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,317200,339000,331750,362449.5,337000,334500,345000,342500,347000,345000,339000,349450,349900,349950,349900,339250,362400,362450,349900,344450,349950,350000,349900,329000,329900,313450,310000,317000,339000,349444,339000,339000,349888,349944,349000,349450,334800,322500,365000,319000,299500,319000,320000,339000,292000,315500,322000,349000,349000,349000,349900,349945,361950
"02909","Providence","RI","Providence","Providence",118,129000,137400,139900,139900,139900,134000,139450,139900,129950,122450,124900,115000,128900,119900,119900,119450,129900,126700,125000,120950,125000,124000,119900,119900,119900,119900,119000,110000,109800,109000,101000,105700,109450,104900,109950,104900,99900,1e+05,1e+05,109250,112450,110000,119900,125500,129000,135449.5,128999,129900,129900,129900,129000,129000,129000,129900,129000,129000,129000,124900,124900,124900,123750,129450,129900,130000,129900,134900,140000,144900,139900,139900,129950,134025,142250,139500,149712,150000,155500,150000,159450,159900,159900,159900,160000,169900,159900,162950,169000,174000,181777,180838.5,184900,189900,185000,179900
"06106","Hartford","CT","Hartford","Hartford",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,177450,194700,2e+05,2e+05,204900,204900,204900,204900,2e+05,193450,189900,167450,165000,165000,165000,164900,164950,162400,164950,179900,179450,169000,164450,159900,159900,159900,169900,177000,179900,179900,179900,179000,177000,174950,169500,169000,169000,172400,169000,172400,179900,183950,189900,197000,209900,209950,204949.5,212400,209900
"11231","New York","NY","New York","New York",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750000,2995000,3137500,3137500,3149000,2999999,2999999.5,2999999.5,2865000,2999500,3200000,2830000,2997000,2992500,2994500,2967500,2985000,2950000,2800000,2700000,2900000,3049500,3049500,2999999.5,2999000,2985000,2950000,2950000,2972500,2950000
"13501","Utica","NY","Utica","Oneida",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,60000,66000,59900,59900,58900,59900,58900,58950,58950,63900,63900,64900,64900,64900,67900,68000,64950,67950,66400,64900,64450,66900,61900,67900,69900,68450,66450,63900,66450,64900,62400,64900,64900,64900,69900,73700,77900,74900,69900,69900,79000,79500
