"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-10-31,60707,"07514","NJ","New York","Passaic","Paterson",7016,195200,0.014025974025974,0.0432923570283271,0.085047248471373,0.0217380792592725,-0.0518679741139538,"2006-07","2006-Q3",337300,-0.421286688407945,"2003-03"
2017-10-31,70880,"30103","GA","Atlanta","Bartow","Adairsville",7017,132600,-0.00300751879699248,0.0263157894736842,0.0789259560618389,0.0956020787659167,,"2017-09","2017-Q3",133000,-0.00300751879699248,"2017-09"
2017-10-31,97479,"93923","CA","Salinas","Monterey","Carmel",7018,1278500,0.000391236306729264,0.00542623466498899,0.0182382924498248,0.0792631498018139,-0.00458314279394423,"2006-05","2006-Q2",1439500,-0.111844390413338,"2004-10"
2017-10-31,60692,"07481","NJ","New York","Bergen","Wyckoff",7019,711300,-0.0086411149825784,-0.0319814915623299,-0.0292070424457486,0.0184072471475165,-0.00674420244834373,"2007-05","2007-Q2",783800,-0.0924980862464914,"2004-12"
2017-10-31,91075,"75773","TX",,"Wood","Mineola",7020,108300,-0.032171581769437,-0.0631487889273356,-0.0373333333333333,0.0311516677519204,,"2016-06","2016-Q2",120700,-0.102734051367026,"2016-03"
2017-10-31,98423,"95814","CA","Sacramento","Sacramento","Sacramento",7021,308700,-0.0319849482596425,-0.0498614958448753,-0.0597014925373134,0.125798385934666,-0.00811311441736651,"2007-01","2007-Q1",381100,-0.189976384151141,"2005-04"
2017-10-31,100199,"99344","WA","Othello","Adams","Othello",7022,152900,-0.00325945241199478,0.0139257294429708,0.0436860068259386,0.0312428697211664,0.0246105663108256,"2017-09","2017-Q3",153400,-0.00325945241199478,"2017-09"
2017-10-31,95299,"87104","NM","Albuquerque","Bernalillo","Albuquerque",7023,180800,0.00949190396426577,-0.00931506849315068,0.0349170005724098,0.0291562923014113,-0.0121454467555531,"2009-06","2009-Q2",229200,-0.211169284467714,"2006-06"
2017-10-31,97922,"95010","CA","Santa Cruz","Santa Cruz","Capitola",7024,732700,-0.00312925170068027,-0.00163510014988418,0.0768665490887713,0.11419372884302,0.0172363957413086,"2017-08","2017-Q3",737200,-0.00610417797069995,"2017-07"
2017-10-31,87859,"68108","NE","Omaha","Douglas","Omaha",7025,84500,0.00356294536817102,0.0254854368932039,0.0669191919191919,0.0497083119507757,0.00973203381703369,"2017-10","2017-Q4",84500,0,"2017-10"
2017-10-31,65980,"19518","PA","Reading","Berks","Amity Township",7026,246200,0.000406338886631451,0.00612995504699632,0.0348886086591005,0.0277587924155016,-0.00490177216974286,"2007-02","2007-Q1",270500,-0.0898336414048059,"2005-12"
2017-10-31,97964,"95066","CA","Santa Cruz","Santa Cruz","Scotts Valley",7027,845500,0.0030845889192075,0.0148841675669187,0.0367872470876763,0.0860822204859455,0.0166927853272556,"2017-10","2017-Q4",845500,0,"2017-10"
2017-10-31,98886,"96749","HI","Hilo","Hawaii","Keaau",7028,280000,0.0137581462708182,0.0133912414042707,0.092896174863388,0.0754817348932357,-0.0014526125047194,"2006-06","2006-Q2",319600,-0.123904881101377,"2005-09"
2017-10-31,73324,"35115","AL","Birmingham","Shelby","Montevallo",7029,131500,0.00228658536585366,0.0146604938271605,0.0867768595041322,0.0322540112505534,0.00885773144820767,"2017-10","2017-Q4",131500,0,"2017-10"
2017-10-31,77377,"44875","OH","Mansfield","Richland","Shelby",7030,93100,0.0130576713819369,0.0367483296213808,0.0738177623990773,0.0416974019701277,-0.00840569561114368,"2005-08","2005-Q3",105400,-0.116698292220114,"2004-07"
2017-10-31,81326,"53404","WI","Racine","Racine","Racine",7031,108500,0.0313688212927757,0.106014271151886,0.369949494949495,0.0704403899491262,-0.00458280010881473,"2006-04","2006-Q2",119800,-0.0943238731218698,"2004-10"
2017-10-31,62310,"11963","NY","New York","Suffolk","Noyack",7032,1482500,0.00542556798914886,0.0172224509400302,0.185336211721436,0.112692080181648,0.052386119122992,"2017-10","2017-Q4",1482500,0,"2017-10"
2017-10-31,91963,"77474","TX","Houston","Austin","Sealy",7033,181200,0.00110497237569061,0.0134228187919463,-0.00821018062397373,0.0236668303680694,,"2008-11","2008-Q4",204100,-0.112199902008819,
2017-10-31,64617,"16503","PA","Erie","Erie","Erie",7034,56600,-0.0104895104895105,0.0235081374321881,0.209401709401709,0.0550321812740868,,"2017-09","2017-Q3",57200,-0.0104895104895105,"2017-08"
2017-10-31,67753,"23509","VA","Virginia Beach","Norfolk City","Norfolk",7035,159600,-0.0062266500622665,-0.00746268656716418,0.0445026178010471,0.0268455919880692,-0.00470070921826748,"2007-09","2007-Q3",167600,-0.0477326968973747,"2006-07"
2017-10-31,73941,"36567","AL","Daphne","Baldwin","Robertsdale",7036,138200,-0.00144508670520231,0,0.0252225519287834,0.0367175412212368,-0.00298933178782324,"2006-12","2006-Q4",149900,-0.0780520346897932,"2006-04"
2017-10-31,60780,"07733","NJ","New York","Monmouth","Holmdel",7037,639500,0.00931186868686869,0.0134706814580032,0.0389926888708367,0.0297530835789417,-0.010792761184876,"2006-04","2006-Q2",725000,-0.117931034482759,"2004-09"
2017-10-31,72853,"33843","FL","Lakeland","Polk","Frostproof",7038,82600,-0.00120918984280532,0.0147420147420147,0.128415300546448,0.0777706243606751,-0.0238952397209254,"2007-03","2007-Q1",109000,-0.242201834862385,"2005-07"
2017-10-31,73238,"34972","FL","Okeechobee","Okeechobee","Okeechobee",7039,117700,-0.00254237288135593,0.00770547945205479,0.343607305936073,0.110156505020841,-0.0176907434331759,"2006-06","2006-Q2",152500,-0.228196721311475,"2005-04"
2017-10-31,60952,"08062","NJ","Philadelphia","Gloucester","Harrison Township",7040,332900,-0.00209832134292566,-0.00269622528460156,0.0124695863746959,0.0213706966317617,-0.0136894563621219,"2006-10","2006-Q4",386300,-0.13823453274657,"2005-01"
2017-10-31,78906,"48017","MI","Detroit","Oakland","Clawson",7041,176000,0.00170745589072282,0.0144092219020173,0.0666666666666667,0.107776228869436,0.0175469324533359,"2017-10","2017-Q4",176000,0,"2017-10"
2017-10-31,399598,"55130","MN","Minneapolis-St Paul","Ramsey","Saint Paul",7042,162900,0.00246153846153846,0.0219573400250941,0.119587628865979,0.103620097762805,,"2017-10","2017-Q4",162900,0,"2017-10"
2017-10-31,72110,"32615","FL","Gainesville","Alachua","Alachua",7043,176000,-0.00396151669496321,-0.00900900900900901,0.0238510762070972,0.0431327020794883,-0.0132924094847747,"2006-11","2006-Q4",210800,-0.165085388994307,"2005-08"
2017-10-31,67950,"24055","VA","Martinsville","Henry","Bassett",7044,71300,-0.0124653739612188,-0.00557880055788006,-0.0325644504748982,,,"2013-09","2013-Q3",84300,-0.154211150652432,
2017-10-31,66280,"20194","VA","Washington","Fairfax","Reston",7045,541600,0.00073909830007391,0.00184979652238254,-0.0152727272727273,0.0141725740655378,0.00307959014161008,"2006-01","2006-Q1",605600,-0.105680317040951,"2005-04"
2017-10-31,81809,"54636","WI","La Crosse","La Crosse","Holmen",7046,203600,0.00246184145741014,0.0308860759493671,0.15158371040724,0.0617388448557723,,"2017-10","2017-Q4",203600,0,"2017-10"
2017-10-31,63021,"13215","NY","Syracuse","Onondaga","Onondaga",7047,192600,0.00103950103950104,0.00208116545265349,0.0570801317233809,0.0272185160196472,0.00922605044476299,"2017-10","2017-Q4",192600,0,"2017-10"
2017-10-31,63818,"14901","NY","Elmira","Chemung","Town of Elmira",7048,58300,-0.0218120805369128,-0.0299500831946755,-0.00171232876712329,-0.010630113021724,0.0049340397427633,"2014-06","2014-Q2",63500,-0.0818897637795276,"2012-03"
2017-10-31,81518,"53959","WI","Baraboo","Sauk","Reedsburg",7049,159500,0.00694444444444444,0.0330310880829016,0.0798916723087339,0.0365400989331548,0.00280130153721014,"2017-10","2017-Q4",159500,0,"2017-10"
2017-10-31,65519,"18512","PA","Scranton","Lackawanna","Dunmore",7050,110300,-0.00180995475113122,0.00181653042688465,-0.0307557117750439,0.0233033571567607,0.00118630750977289,"2016-06","2016-Q2",116600,-0.0540308747855918,"2015-10"
2017-10-31,90796,"75244","TX","Dallas-Fort Worth","Dallas","Dallas",7051,457000,0.00153407845715538,0.00109529025191676,0.0595872942267563,0.0962862691614843,0.0468918906759646,"2017-06","2017-Q2",458100,-0.00240122244051517,"2017-06"
2017-10-31,72891,"33896","FL","Orlando","Osceola","Citrus Ridge",7052,193800,0.00362506473329881,0.00675324675324675,0.0264830508474576,0.057123052285982,-0.0235286074287847,"2006-04","2006-Q2",292500,-0.337435897435897,"2004-11"
2017-10-31,89809,"72921","AR","Fort Smith","Crawford","Alma",7053,137300,0.000728862973760933,-0.010806916426513,0.0147819660014782,0.0155586213049383,0.0103222631780397,"2017-05","2017-Q2",140200,-0.0206847360912981,"2017-01"
2017-10-31,60168,"06117","CT","Hartford","Hartford","West Hartford",7054,336100,0.00658879904162923,0.0172518159806295,0.0347906403940887,0.015513695579344,0.000387614714750795,"2006-06","2006-Q2",340000,-0.0114705882352941,"2006-03"
2017-10-31,62097,"11411","NY","New York","Queens","New York",7055,454600,-0.0100174216027875,0.00154218990967173,0.0397987191216834,0.0591306651289105,-0.00488172570396372,"2007-04","2007-Q2",490400,-0.0730016313213703,"2006-06"
2017-10-31,89947,"73122","OK","Oklahoma City","Oklahoma","Warr Acres",7056,120100,0.00839630562552477,0.0273738237810094,0.0221276595744681,0.0449444284582416,0.0160715822531756,"2017-03","2017-Q1",120400,-0.00249169435215947,"2017-02"
2017-10-31,77019,"44119","OH","Cleveland","Cuyahoga","Cleveland",7057,66700,0.0106060606060606,0.013677811550152,0.124789207419899,0.0419939583610145,-0.0311189227663029,"2006-03","2006-Q1",108500,-0.385253456221198,
2017-10-31,60557,"07044","NJ","New York","Essex","Verona",7058,435300,0.000919751667049897,-0.00865406513322706,-0.0710627400768246,0.0279243758437757,-0.00204436357468796,"2016-12","2016-Q4",478900,-0.0910419711839632,"2016-08"
2017-10-31,63581,"14527","NY","Rochester","Yates","Penn Yan",7059,135400,0.00519673348181143,0.0211161387631976,0.0763116057233704,0.0366477559121063,0.0200690447295573,"2015-06","2015-Q2",139800,-0.0314735336194564,"2015-06"
2017-10-31,76535,"43125","OH","Columbus","Franklin","Groveport",7060,151300,0.0127175368139224,0.0384351407000686,0.0955829109341057,0.0595508485596394,0.0125191526013966,"2017-10","2017-Q4",151300,0,"2017-10"
2017-10-31,92580,"78645","TX","Austin","Travis","Lago Vista",7061,259800,0.0188235294117647,0.0244479495268139,0.0682565789473684,0.0751972479957226,,"2017-10","2017-Q4",259800,0,"2017-10"
2017-10-31,85406,"62294","IL","St. Louis","Madison","Troy",7062,182200,0.000549148819330038,-0.00219058050383352,0.0201567749160134,0.0174530653442397,0.00216608858332679,"2017-04","2017-Q2",183600,-0.00762527233115468,"2017-02"
2017-10-31,100167,"99218","WA","Spokane","Spokane","Fairwood",7063,243000,0.0062111801242236,0.0235888795282224,0.0882221227048813,0.0671275996045808,0.00795000843808213,"2017-10","2017-Q4",243000,0,"2017-10"
2017-10-31,58262,"01095","MA","Springfield","Hampden","Town of Wilbraham",7064,280300,0.00501972032986734,0.00827338129496403,0.0354636128555597,0.0280424872147649,-0.00141595264038374,"2006-03","2006-Q1",304200,-0.0785667324128863,"2004-12"
2017-10-31,91343,"76266","TX","Dallas-Fort Worth","Denton","Sanger",7065,187400,0.00106837606837607,0.017925040738729,0.0678062678062678,0.090532622517582,0.03566563408576,"2017-10","2017-Q4",187400,0,"2017-10"
2017-10-31,73187,"34715","FL","Orlando","Lake","Clermont",7066,210600,0.00285714285714286,0.0105566218809981,0.0783410138248848,0.105925807282849,-0.00344749002176248,"2006-06","2006-Q2",258100,-0.184037194885703,"2005-08"
2017-10-31,60325,"06461","CT","New Haven","New Haven","Milford",7067,285500,-0.00244584206848358,-0.0103986135181976,-0.0165346193592835,0.0100323163044187,-0.0171450540819981,"2006-04","2006-Q2",354400,-0.19441309255079,"2004-01"
2017-10-31,63871,"15061","PA","Pittsburgh","Beaver","Center Township",7068,135800,0.000736919675755343,0.00741839762611276,0.0295678544351782,0.0245350689606056,0.0186396639648325,"2017-10","2017-Q4",135800,0,"2017-10"
2017-10-31,99107,"97141","OR",,"Tillamook","Tillamook",7069,231500,0.00521059487624837,0.0100349040139616,0.114051973051011,0.0584021701259556,0.00334361243513559,"2017-10","2017-Q4",231500,0,"2017-10"
2017-10-31,67530,"23093","VA",,"Louisa","Louisa",7070,185400,-0.00696304231387252,-0.0164456233421751,0.0260099612617598,0.0376751541607481,-0.0244610554241322,"2007-05","2007-Q2",246600,-0.248175182481752,"2005-05"
2017-10-31,99423,"97814","OR",,"Baker","Baker City",7071,122900,0.0090311986863711,0.0182270091135046,0.0585701981050818,0.0676370391497507,-0.00521732867204472,"2007-10","2007-Q4",129500,-0.050965250965251,"2007-08"
2017-10-31,70429,"29369","SC","Spartanburg","Spartanburg","Moore",7072,161700,0.00497203231821007,0.00810473815461347,0.0547945205479452,0.0317573418888761,0.00875611785537589,"2017-10","2017-Q4",161700,0,"2017-10"
2017-10-31,58824,"02632","MA","Cape Cod","Barnstable","Barnstable",7073,344600,-0.00260492040520984,0.0105571847507331,0.0522137404580153,0.0425418860745783,0.00155116704731673,"2005-05","2005-Q2",368800,-0.0656182212581345,"2004-08"
2017-10-31,79428,"48855","MI","Detroit","Livingston","Howell",7074,229700,0.00261894369271061,0.00657318141980719,0.0450409463148317,0.0770263923174632,0.0152696053625436,"2017-10","2017-Q4",229700,0,"2017-10"
2017-10-31,73307,"35077","AL","Cullman","Cullman","Hanceville",7075,119100,0.00846740050804403,0.018819503849444,0.0153452685421995,0.0208959854865458,,"2009-08","2009-Q3",130200,-0.0852534562211982,
2017-10-31,60371,"06519","CT","New Haven","New Haven","New Haven",7076,111100,-0.017683465959328,-0.0150709219858156,0.0510879848628193,0.040264658299465,-0.0376656016621963,"2007-12","2007-Q4",163900,-0.322147651006711,"2004-06"
2017-10-31,74675,"38139","TN","Memphis","Shelby","Germantown",7077,386200,0.000777403472402177,0.00835509138381201,0.0304162219850587,0.0352357228599365,0.0073300322753509,"2017-10","2017-Q4",386200,0,"2017-10"
2017-10-31,90658,"75057","TX","Dallas-Fort Worth","Denton","Lewisville",7078,182400,0.00385250412768299,0.0224215246636771,0.0968129885748647,0.102850402658755,0.0355674388540352,"2017-10","2017-Q4",182400,0,"2017-10"
2017-10-31,73132,"34488","FL","Ocala","Marion","Silver Springs",7079,124100,0.00161420500403551,0.0402347024308466,0.0866900175131348,0.0758549589677722,-0.0164568553395329,"2006-11","2006-Q4",167700,-0.259988073941562,"2005-03"
2017-10-31,68625,"25504","WV","Huntington","Cabell","Barboursville",7080,124200,0.00323101777059774,0.00404203718674212,0.0247524752475248,0.0142794988308654,0.0186950359188884,"2017-10","2017-Q4",124200,0,"2017-10"
2017-10-31,99105,"97138","OR","Astoria","Clatsop","Seaside",7081,316700,0.00348542458808619,0.044180679195516,0.127046263345196,0.0683986546470463,-0.0122381507985028,"2008-02","2008-Q1",361100,-0.122957629465522,"2006-07"
2017-10-31,97194,"93263","CA","Bakersfield","Kern","Shafter",7082,169500,-0.00469759248385203,-0.00992990654205607,0.0119402985074627,0.103473706870451,-0.0199773907275715,"2006-09","2006-Q3",221700,-0.235453315290934,"2005-09"
2017-10-31,74516,"37854","TN","Knoxville","Roane","Rockwood",7083,97900,0.0082389289392379,0.0348837209302326,0.145029239766082,0.0525014364563781,0.0110632147284799,"2017-10","2017-Q4",97900,0,"2017-10"
2017-10-31,77314,"44718","OH","Canton","Stark","Canton",7084,207600,-0.00812231247013856,-0.0052707235265932,0.00484027105517909,0.0395520705263508,0.00581774033454163,"2017-08","2017-Q3",209800,-0.0104861773117255,"2017-07"
2017-10-31,92344,"78248","TX","San Antonio","Bexar","San Antonio",7085,333300,0.0202020202020202,0.0299752781211372,0.0604517976455616,0.0450444957017317,0.0156361125127231,"2017-10","2017-Q4",333300,0,"2017-10"
2017-10-31,73559,"35645","AL","Florence","Lauderdale","Killen",7086,143700,0.00559832050384884,-0.00553633217993079,0.0699925539836188,0.0246933821114494,0.00891156782569524,"2017-06","2017-Q2",145400,-0.0116918844566713,"2017-05"
2017-10-31,84484,"60433","IL","Chicago","Will","Joliet",7087,111500,0.00904977375565611,0.0210622710622711,0.0909980430528376,0.0641688988122204,-0.0145493903527542,"2007-01","2007-Q1",134100,-0.168530947054437,"2004-04"
2017-10-31,66924,"21620","MD",,"Kent","Chestertown",7088,211900,0.00236518448438978,0.0412776412776413,0.0844421699078813,0.0287499935432081,-0.0259058495763007,"2007-03","2007-Q1",276000,-0.232246376811594,"2004-10"
2017-10-31,70144,"28697","NC","North Wilkesboro","Wilkes","Wilkesboro",7089,159400,0.014640356460853,0.0277240490006447,0.0902872777017784,0.0246894401888409,0.00203001058225438,"2008-09","2008-Q3",160600,-0.0074719800747198,"2008-02"
2017-10-31,75965,"41230","KY",,"Lawrence","Louisa",7090,138500,-0.00216138328530259,0.0036231884057971,0.134316134316134,0.0561408297564738,,"2017-09","2017-Q3",138800,-0.00216138328530259,"2017-08"
2017-10-31,79172,"48381","MI","Detroit","Oakland","Milford Township",7091,279900,-0.00320512820512821,0.00143112701252236,0.0252747252747253,0.0770704846792056,0.019519484973981,"2017-08","2017-Q3",281000,-0.00391459074733096,"2017-08"
2017-10-31,90423,"74467","OK","Tulsa","Wagoner","Wagoner",7092,109800,0.000911577028258888,-0.000909918107370337,0.0387890255439924,0.0342150962000316,,"2017-03","2017-Q1",114700,-0.042720139494333,"2017-02"
2017-10-31,85911,"63080","MO","St. Louis","Franklin","Sullivan",7093,92700,0.00980392156862745,0.0153340635268346,0.026578073089701,0.0127729569559272,,"2010-08","2010-Q3",102500,-0.095609756097561,
2017-10-31,63502,"14301","NY","Buffalo","Niagara","Niagara Falls",7094,59500,0.015358361774744,0.00847457627118644,0.252631578947368,0.059818243129609,,"2017-10","2017-Q4",59500,0,"2017-10"
2017-10-31,99711,"98321","WA","Seattle","Pierce","Buckley",7095,348700,0.00838635049161365,0.0277040966696139,0.0822470515207945,0.0882110927318194,0.00303247647189675,"2017-10","2017-Q4",348700,0,"2017-10"
2017-10-31,85870,"63025","MO","St. Louis","Saint Louis","Eureka",7096,267900,0.0213495996950057,0.0307810696421701,0.0186311787072243,0.0524244340564641,0.00905800021769076,"2017-01","2017-Q1",268000,-0.000373134328358209,"2017-01"
2017-10-31,70024,"28551","NC","Kinston","Lenoir","La Grange",7097,99900,0.00301204819277108,0.00807265388496468,-0.0157635467980296,0.0152918507023143,-0.0038223048324425,"2009-02","2009-Q1",114800,-0.129790940766551,"2007-02"
2017-10-31,89459,"72227","AR","Little Rock","Pulaski","Little Rock",7098,185800,0.00107758620689655,0.0108813928182807,0.0420639371845205,0.0190146327967498,0.00300938876310219,"2017-10","2017-Q4",185800,0,"2017-10"
2017-10-31,66510,"20619","MD","California-Lexington Park","Saint Marys","California",7099,251000,0.0027966440271674,0.0125050423557886,0.0236541598694943,0.00329933943421956,-0.0150499276124944,"2007-06","2007-Q2",301700,-0.168047729532648,"2005-03"
2017-10-31,76767,"43608","OH","Toledo","Lucas","Toledo",7100,41300,0.0429292929292929,0.116216216216216,0.18,0.0278494555609814,-0.00653826019840786,"2006-05","2006-Q2",47000,-0.121276595744681,"2003-05"
2017-10-31,81432,"53717","WI","Madison","Dane","Madison",7101,312000,0.000320615581917281,0.00321543408360129,0.0448760884125921,0.0503957443096668,0.016423006461749,"2017-10","2017-Q4",312000,0,"2017-10"
2017-10-31,65558,"18643","PA","Scranton","Luzerne","Exeter Township",7102,117400,-0.0117845117845118,-0.0257261410788382,0.0634057971014493,0.0204472099687838,0.0026796174334498,"2017-07","2017-Q3",120500,-0.0257261410788382,"2017-05"
2017-10-31,74477,"37777","TN","Knoxville","Blount","Louisville",7103,178100,0.00621468926553672,0.0271049596309112,0.0813600485731633,0.0395532993519745,0.0201425510643694,"2017-10","2017-Q4",178100,0,"2017-10"
2017-10-31,90110,"73644","OK","Elk City","Beckham","Elk City",7104,104300,0,0.00192122958693564,-0.0500910746812386,0.0381345385733838,,"2014-11","2014-Q4",122100,-0.145782145782146,"2014-02"
2017-10-31,58524,"01864","MA","Boston","Middlesex","North Reading",7105,517200,0.0029086678301338,0.00485719836798135,0.06288532675709,0.0625313959754654,0.0240750384893593,"2017-10","2017-Q4",517200,0,"2017-10"
2017-10-31,61810,"10470","NY","New York","Bronx","New York",7106,443200,0.00910746812386157,0.0240295748613678,0.0661534760644696,0.0527173670265009,-0.00161019637976445,"2007-05","2007-Q2",455300,-0.026575884032506,"2006-09"
2017-10-31,98880,"96743","HI","Hilo","Hawaii","Waimea",7107,590900,-0.00505135544704496,-0.026363486571099,0.014072421486185,0.0621519156027592,-0.00654439795533934,"2005-12","2005-Q4",657100,-0.100745700806574,"2005-04"
2017-10-31,75516,"40071","KY","Louisville/Jefferson County","Spencer","Taylorsville",7108,208500,0.00481927710843374,0.0270935960591133,0.148127753303965,0.0432735462594986,,"2017-10","2017-Q4",208500,0,"2017-10"
2017-10-31,62112,"11426","NY","New York","Queens","New York",7109,579000,-0.00805208154874079,-0.00839184791916424,0.0581140350877193,0.0545304355146607,0.00818013538602225,"2017-08","2017-Q3",584900,-0.0100871943922038,"2017-05"
2017-10-31,81193,"53074","WI","Milwaukee","Ozaukee","Town of Port Washington",7110,195300,0.014018691588785,0.0399361022364217,0.093505039193729,0.0408083216376631,0.0044059903004614,"2017-10","2017-Q4",195300,0,"2017-10"
2017-10-31,72142,"32669","FL","Gainesville","Alachua","Newberry",7111,190700,0.00315623356128353,0.0105988341282459,0.0524282560706402,0.0458590173083908,-0.0104859305233106,"2006-12","2006-Q4",221900,-0.140603875619648,"2005-10"
2017-10-31,80794,"52003","IA","Dubuque","Dubuque","Dubuque",7112,179100,0.0141562853907135,0.0141562853907135,-0.0148514851485149,0.0138456976868504,0.0143606959977767,"2017-01","2017-Q1",186400,-0.0391630901287554,"2016-04"
2017-10-31,79048,"48189","MI","Ann Arbor","Washtenaw","Whitmore Lake",7113,222400,0,0.00587969244685663,0.0460959548447789,0.0688808421768279,0.0153900081408305,"2017-10","2017-Q4",222400,0,"2017-10"
2017-10-31,87397,"67002","KS","Wichita","Butler","Andover",7114,171500,0.0100117785630153,0.0190136660724896,0.073888541014402,0.0322953228931897,-0.00138875026804597,"2007-07","2007-Q3",174100,-0.0149339460080414,
2017-10-31,76574,"43205","OH","Columbus","Franklin","Columbus",7115,94200,-0.0207900207900208,-0.0167014613778706,-0.0446247464503043,0.0441474336239347,,"2017-02","2017-Q1",101400,-0.0710059171597633,"2016-07"
2017-10-31,78691,"47601","IN","Evansville","Warrick","Boonville",7116,114400,0.00970873786407767,0.0196078431372549,0.0381125226860254,0.0310100705295646,0.0081318983262062,"2017-10","2017-Q4",114400,0,"2017-10"
2017-10-31,82108,"55107","MN","Minneapolis-St Paul","Ramsey","Saint Paul",7117,179100,0.00167785234899329,0.00901408450704225,0.0954128440366972,0.0872173045020128,0.00208970330575697,"2006-05","2006-Q2",184400,-0.0287418655097614,"2005-03"
2017-10-31,99946,"98660","WA","Portland","Clark","Vancouver",7118,271600,-0.00110334681868334,0.0149476831091181,0.0885771543086172,0.115141148500714,0.0217592194191074,"2017-09","2017-Q3",271900,-0.00110334681868334,"2017-09"
2017-10-31,88574,"70394","LA","Houma","Lafourche","Raceland",7119,145800,0.00137362637362637,-0.0115254237288136,0.124132613723978,0.059708833853336,-0.00937450428070308,"2007-05","2007-Q2",163200,-0.106617647058824,
2017-10-31,65733,"19056","PA","Philadelphia","Bucks","Levittown",7120,257300,-0.00116459627329193,0.00116731517509728,0.0484922575387123,0.026644626028385,-0.00146500147784412,"2007-04","2007-Q2",266900,-0.0359685275384039,"2006-01"
2017-10-31,58509,"01835","MA","Boston","Essex","Haverhill",7121,313200,0.00384615384615385,0.0211933485490708,0.0814917127071823,0.0757526949177736,0.0118842932126837,"2017-10","2017-Q4",313200,0,"2017-10"
2017-10-31,78702,"47620","IN","Evansville","Posey","Mount Vernon",7122,113700,0.017905102954342,0.0151785714285714,0.0336363636363636,0.0209566913779469,0.00656328614305335,"2015-09","2015-Q3",115400,-0.0147313691507799,"2015-04"
2017-10-31,84436,"60191","IL","Chicago","Du Page","Wood Dale",7123,234900,0,-0.00254777070063694,0.0320738137082601,0.045550546839848,-0.0209191395107791,"2007-04","2007-Q2",299600,-0.215954606141522,"2004-05"
2017-10-31,91310,"76207","TX","Dallas-Fort Worth","Denton","Denton",7124,237200,0.00168918918918919,0.00936170212765958,0.0890725436179982,0.0906569305942717,0.0416655445789404,"2017-10","2017-Q4",237200,0,"2017-10"
2017-10-31,61160,"08736","NJ","New York","Monmouth","Manasquan",7125,591600,-0.00101317122593718,-0.00554715078164398,0.0543575120299412,0.0524333847406846,-0.000539302898821092,"2006-04","2006-Q2",629400,-0.0600571973307912,"2005-08"
2017-10-31,100297,"99611","AK",,"Kenai Peninsula","Kenai",7126,213100,0.0220623501199041,0.0289715113471753,0.0294685990338164,0.0294650875703422,,"2017-10","2017-Q4",213100,0,"2017-10"
2017-10-31,65983,"19522","PA","Reading","Berks","Fleetwood",7127,199900,0.00100150225338007,0.00654582074521652,0.0352149145520456,0.0244005791179072,-0.00553081671405564,"2007-07","2007-Q3",213200,-0.0623827392120075,"2006-11"
2017-10-31,71385,"31032","GA","Macon","Jones","Gray",7128,128400,-0.00233100233100233,-0.00619195046439629,0.01743264659271,0.0104440330795881,-0.0038875325624782,"2009-11","2009-Q4",138300,-0.0715835140997831,"2005-10"
2017-10-31,79566,"49079","MI","Kalamazoo","Van Buren","Paw Paw",7129,142200,0.00211416490486258,0.0281995661605206,0.0659670164917541,0.0605197144845997,0.0136261357719005,"2017-10","2017-Q4",142200,0,"2017-10"
2017-10-31,87110,"66112","KS","Kansas City","Wyandotte","Kansas City",7130,119100,0.0338541666666667,0.0456540825285338,0.196984924623116,0.0754154832911111,-0.00370183810695235,"2007-07","2007-Q3",126700,-0.0599842146803473,"2007-02"
2017-10-31,87515,"67220","KS","Wichita","Sedgwick","Wichita",7131,152900,-0.00065359477124183,-0.00520494469746259,0.0331081081081081,0.0323476625968033,0.0186528239341577,"2017-08","2017-Q3",153700,-0.00520494469746259,"2017-08"
2017-10-31,97052,"92845","CA","Los Angeles-Long Beach-Anaheim","Orange","Garden Grove",7132,643500,-0.00155159038013964,0.00124474871635289,0.0282837967401726,0.0797808007634906,0.0119364317136252,"2017-09","2017-Q3",644500,-0.00155159038013964,"2017-08"
2017-10-31,60456,"06812","CT","Stamford","Fairfield","New Fairfield",7133,340000,0.00235849056603774,0.00443131462333826,-0.00816802800466744,0.00869276120916007,-0.01966504506455,"2006-03","2006-Q1",419200,-0.188931297709924,"2003-11"
2017-10-31,77041,"44141","OH","Cleveland","Cuyahoga","Brecksville",7134,265600,0.00226415094339623,0.00911854103343465,0.0679533574587857,0.0397180476541152,0.00855973807414134,"2017-10","2017-Q4",265600,0,"2017-10"
2017-10-31,88823,"70814","LA","Baton Rouge","East Baton Rouge","Baton Rouge",7135,147100,0.00822481151473612,0.0351864883884588,0.0768667642752562,0.0288508001452255,0.0255495401792616,"2017-10","2017-Q4",147100,0,"2017-10"
2017-10-31,77504,"45213","OH","Cincinnati","Hamilton","Cincinnati",7136,160400,0.00943989930774072,0.0197075651621106,0.0881953867028494,0.058345544781649,0.0179939215006004,"2017-10","2017-Q4",160400,0,"2017-10"
2017-10-31,63771,"14843","NY","Corning","Steuben","Hornell",7137,63100,0.0193861066235864,0.0429752066115702,0.0429752066115702,0.00945409370395245,0.00488297585979658,"2017-10","2017-Q4",63100,0,"2017-10"
