"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","80212","CO","""Denver-Aurora-Lakewood, CO""",7053,21,17.9856115107914,49,3.72093023255814,3.88038942976356
"Zip","80215","CO","""Denver-Aurora-Lakewood, CO""",7205,21,17.6470588235294,50.5,3.95348837209302,3.88038942976356
"Zip","80232","CO","""Denver-Aurora-Lakewood, CO""",7295,21,20.8955223880597,41,2.2093023255814,3.88038942976356
"Zip","80249","CO","""Denver-Aurora-Lakewood, CO""",7322,21,13.4831460674157,46,1.27906976744186,3.88038942976356
"Zip","80224","CO","""Denver-Aurora-Lakewood, CO""",7415,21,22.2222222222222,55,8.48837209302326,3.88038942976356
"Zip","80207","CO","""Denver-Aurora-Lakewood, CO""",7467,21,29.3577981651376,46,7.32558139534884,3.88038942976356
"Zip","80124","CO","""Denver-Aurora-Lakewood, CO""",7634,21,16.9811320754717,55,4.53488372093023,3.88038942976356
"Zip","80403","CO","""Denver-Aurora-Lakewood, CO""",7673,21,20.1550387596899,54,6.97674418604651,3.88038942976356
"Zip","80002","CO","""Denver-Aurora-Lakewood, CO""",7691,21,16.6666666666667,43,0.813953488372093,3.88038942976356
"Zip","80023","CO","""Denver-Aurora-Lakewood, CO""",7999,21,13.4969325153374,64,4.88372093023256,3.88038942976356
"Zip","80238","CO","""Denver-Aurora-Lakewood, CO""",8104,21,19.047619047619,50,4.65116279069767,3.88038942976356
"Zip","80109","CO","""Denver-Aurora-Lakewood, CO""",8211,21,26,55,9.41860465116279,3.88038942976356
"Zip","80121","CO","""Denver-Aurora-Lakewood, CO""",8357,21,25,52,8.95348837209302,3.88038942976356
"Zip","80465","CO","""Denver-Aurora-Lakewood, CO""",8855,21,19.3877551020408,53,6.27906976744186,3.88038942976356
"Zip","80107","CO","""Denver-Aurora-Lakewood, CO""",9622,21,15.6626506024096,57.5,4.76744186046512,3.88038942976356
"Zip","80018","CO","""Denver-Aurora-Lakewood, CO""",10129,21,23.8095238095238,48,7.09302325581395,3.88038942976356
"Zip","80433","CO","""Denver-Aurora-Lakewood, CO""",10230,21,25,60,9.65116279069767,3.88038942976356
"Zip","80007","CO","""Denver-Aurora-Lakewood, CO""",10282,21,17.9487179487179,91,8.25581395348837,3.88038942976356
"Zip","80125","CO","""Denver-Aurora-Lakewood, CO""",10354,21,25.6,56,9.53488372093023,3.88038942976356
"Zip","80421","CO","""Denver-Aurora-Lakewood, CO""",10385,21,13.2352941176471,55,3.6046511627907,3.88038942976356
"Zip","80118","CO","""Denver-Aurora-Lakewood, CO""",11028,21,10.9756097560976,94,5.34883720930233,3.88038942976356
"Zip","80116","CO","""Denver-Aurora-Lakewood, CO""",11166,21,39.3939393939394,75.5,10,3.88038942976356
"Zip","80135","CO","""Denver-Aurora-Lakewood, CO""",11176,21,6,85.5,4.41860465116279,3.88038942976356
"Zip","80440","CO","""Denver-Aurora-Lakewood, CO""",11239,21,12.3456790123457,78,5.23255813953488,3.88038942976356
"Zip","50315","IA","""Des Moines-West Des Moines, IA""",3839,90,16.6666666666667,59.5,2.5,2.28094575799722
"Zip","50317","IA","""Des Moines-West Des Moines, IA""",3983,90,11.8055555555556,62,0.357142857142857,2.28094575799722
"Zip","50266","IA","""Des Moines-West Des Moines, IA""",4003,90,16.8316831683168,70,6.78571428571429,2.28094575799722
"Zip","50265","IA","""Des Moines-West Des Moines, IA""",4282,90,17.3469387755102,64,5,2.28094575799722
"Zip","50310","IA","""Des Moines-West Des Moines, IA""",4634,90,20.9876543209877,55.5,4.28571428571429,2.28094575799722
"Zip","50023","IA","""Des Moines-West Des Moines, IA""",4728,90,15.7389635316699,72,6.42857142857143,2.28094575799722
"Zip","50322","IA","""Des Moines-West Des Moines, IA""",4734,90,22.2222222222222,55,5.71428571428571,2.28094575799722
"Zip","50021","IA","""Des Moines-West Des Moines, IA""",5942,90,22.0858895705521,66,7.85714285714286,2.28094575799722
"Zip","50131","IA","""Des Moines-West Des Moines, IA""",7686,90,15.8653846153846,76,8.21428571428571,2.28094575799722
"Zip","50320","IA","""Des Moines-West Des Moines, IA""",7758,90,8.07453416149068,69,1.42857142857143,2.28094575799722
"Zip","50125","IA","""Des Moines-West Des Moines, IA""",7869,90,11.9402985074627,64,1.07142857142857,2.28094575799722
"Zip","50312","IA","""Des Moines-West Des Moines, IA""",8047,90,23.6559139784946,62.5,7.14285714285714,2.28094575799722
"Zip","50263","IA","""Des Moines-West Des Moines, IA""",8101,90,11.1111111111111,71,3.57142857142857,2.28094575799722
"Zip","50009","IA","""Des Moines-West Des Moines, IA""",8170,90,12.6903553299492,66.5,3.21428571428571,2.28094575799722
"Zip","50325","IA","""Des Moines-West Des Moines, IA""",8538,90,21.264367816092,75.5,9.64285714285714,2.28094575799722
"Zip","50313","IA","""Des Moines-West Des Moines, IA""",8606,90,13.0434782608696,62,1.78571428571429,2.28094575799722
"Zip","50311","IA","""Des Moines-West Des Moines, IA""",8920,90,20.5479452054795,54,3.92857142857143,2.28094575799722
"Zip","50316","IA","""Des Moines-West Des Moines, IA""",8924,90,27.6422764227642,66,8.92857142857143,2.28094575799722
"Zip","50111","IA","""Des Moines-West Des Moines, IA""",9512,90,13.1474103585657,78,7.5,2.28094575799722
"Zip","50323","IA","""Des Moines-West Des Moines, IA""",9527,90,19.4444444444444,75,9.28571428571429,2.28094575799722
"Zip","50211","IA","""Des Moines-West Des Moines, IA""",9607,90,10.2941176470588,65.5,0.714285714285714,2.28094575799722
"Zip","50314","IA","""Des Moines-West Des Moines, IA""",9752,90,9.43396226415094,70,2.14285714285714,2.28094575799722
"Zip","50309","IA","""Des Moines-West Des Moines, IA""",9782,90,7.69230769230769,110,5.35714285714286,2.28094575799722
"Zip","50327","IA","""Des Moines-West Des Moines, IA""",9982,90,12.6582278481013,67,2.85714285714286,2.28094575799722
"Zip","50321","IA","""Des Moines-West Des Moines, IA""",10517,90,13.3333333333333,68,4.64285714285714,2.28094575799722
"Zip","50273","IA","""Des Moines-West Des Moines, IA""",10533,90,17.8571428571429,92,10,2.28094575799722
"Zip","50003","IA","""Des Moines-West Des Moines, IA""",10746,90,11.3924050632911,82,6.07142857142857,2.28094575799722
"Zip","50035","IA","""Des Moines-West Des Moines, IA""",10992,90,14.84375,89,8.57142857142857,2.28094575799722
"Zip","48180","MI","""Detroit-Warren-Dearborn, MI""",1621,12,23.2472324723247,75,9.07284768211921,5.73018080667594
"Zip","48185","MI","""Detroit-Warren-Dearborn, MI""",1846,12,18.0327868852459,64,1.85430463576159,5.73018080667594
"Zip","48066","MI","""Detroit-Warren-Dearborn, MI""",2368,12,25.5474452554745,64,7.54966887417219,5.73018080667594
"Zip","48187","MI","""Detroit-Warren-Dearborn, MI""",2562,12,19.1011235955056,54,0.728476821192053,5.73018080667594
"Zip","48228","MI","""Detroit-Warren-Dearborn, MI""",2658,12,17.0068027210884,100,7.81456953642384,5.73018080667594
"Zip","48044","MI","""Detroit-Warren-Dearborn, MI""",2721,12,22.8782287822878,65,6.55629139072848,5.73018080667594
"Zip","48307","MI","""Detroit-Warren-Dearborn, MI""",2833,12,17.8571428571429,61,0.993377483443709,5.73018080667594
"Zip","48183","MI","""Detroit-Warren-Dearborn, MI""",2849,12,18.5393258426966,73.5,5.62913907284768,5.73018080667594
"Zip","48235","MI","""Detroit-Warren-Dearborn, MI""",2902,12,9.56521739130435,87.5,3.17880794701987,5.73018080667594
"Zip","48219","MI","""Detroit-Warren-Dearborn, MI""",2904,12,9.17874396135266,97,4.17218543046358,5.73018080667594
"Zip","48111","MI","""Detroit-Warren-Dearborn, MI""",2940,12,14.5945945945946,67,1.39072847682119,5.73018080667594
"Zip","48170","MI","""Detroit-Warren-Dearborn, MI""",2964,12,26.8398268398268,59,5.29801324503311,5.73018080667594
"Zip","48843","MI","""Detroit-Warren-Dearborn, MI""",3099,12,19.672131147541,63,2.58278145695364,5.73018080667594
"Zip","48073","MI","""Detroit-Warren-Dearborn, MI""",3290,12,24,54,2.98013245033113,5.73018080667594
"Zip","48060","MI","""Detroit-Warren-Dearborn, MI""",3329,12,16.5094339622642,78,5.43046357615894,5.73018080667594
"Zip","48146","MI","""Detroit-Warren-Dearborn, MI""",3615,12,19.7674418604651,75,7.48344370860927,5.73018080667594
"Zip","48227","MI","""Detroit-Warren-Dearborn, MI""",3638,12,16.5322580645161,120,8.14569536423841,5.73018080667594
"Zip","48188","MI","""Detroit-Warren-Dearborn, MI""",3700,12,22.4,60,2.78145695364238,5.73018080667594
"Zip","48047","MI","""Detroit-Warren-Dearborn, MI""",3756,12,18.1818181818182,61,1.12582781456954,5.73018080667594
"Zip","48310","MI","""Detroit-Warren-Dearborn, MI""",3851,12,24.2857142857143,65,7.68211920529801,5.73018080667594
"Zip","48221","MI","""Detroit-Warren-Dearborn, MI""",4005,12,12.6760563380282,99,6.22516556291391,5.73018080667594
"Zip","48154","MI","""Detroit-Warren-Dearborn, MI""",4037,12,27.1604938271605,55,4.56953642384106,5.73018080667594
"Zip","48127","MI","""Detroit-Warren-Dearborn, MI""",4049,12,19.4444444444444,69,5.82781456953642,5.73018080667594
"Zip","48239","MI","""Detroit-Warren-Dearborn, MI""",4085,12,23.6842105263158,67,8.21192052980132,5.73018080667594
"Zip","48224","MI","""Detroit-Warren-Dearborn, MI""",4234,12,13.0584192439863,96,6.15894039735099,5.73018080667594
"Zip","48186","MI","""Detroit-Warren-Dearborn, MI""",4356,12,21.264367816092,65,5.56291390728477,5.73018080667594
"Zip","48195","MI","""Detroit-Warren-Dearborn, MI""",4505,12,23.6363636363636,63.5,6.49006622516556,5.73018080667594
"Zip","48312","MI","""Detroit-Warren-Dearborn, MI""",4535,12,19.1616766467066,61,1.32450331125828,5.73018080667594
"Zip","48313","MI","""Detroit-Warren-Dearborn, MI""",4564,12,21.6216216216216,60,2.51655629139073,5.73018080667594
"Zip","48021","MI","""Detroit-Warren-Dearborn, MI""",4670,12,19.672131147541,69,5.96026490066225,5.73018080667594
"Zip","48071","MI","""Detroit-Warren-Dearborn, MI""",4681,12,19.0082644628099,51,0.662251655629139,5.73018080667594
"Zip","48178","MI","""Detroit-Warren-Dearborn, MI""",4862,12,18.7739463601533,63,1.78807947019868,5.73018080667594
"Zip","48152","MI","""Detroit-Warren-Dearborn, MI""",4918,12,23.7113402061856,61,4.70198675496689,5.73018080667594
"Zip","48237","MI","""Detroit-Warren-Dearborn, MI""",5001,12,15.929203539823,62,0.596026490066225,5.73018080667594
"Zip","48174","MI","""Detroit-Warren-Dearborn, MI""",5039,12,23.6363636363636,77,9.47019867549669,5.73018080667594
"Zip","48234","MI","""Detroit-Warren-Dearborn, MI""",5057,12,5.69620253164557,111,4.63576158940397,5.73018080667594
"Zip","48236","MI","""Detroit-Warren-Dearborn, MI""",5083,12,26.4925373134328,62,6.75496688741722,5.73018080667594
"Zip","48322","MI","""Detroit-Warren-Dearborn, MI""",5106,12,27.4509803921569,69.5,9.20529801324503,5.73018080667594
"Zip","48067","MI","""Detroit-Warren-Dearborn, MI""",5212,12,17.0506912442396,57,0.397350993377483,5.73018080667594
"Zip","48212","MI","""Detroit-Warren-Dearborn, MI""",5264,12,10.6382978723404,90,3.84105960264901,5.73018080667594
"Zip","48091","MI","""Detroit-Warren-Dearborn, MI""",5307,12,27.4193548387097,63.5,7.94701986754967,5.73018080667594
"Zip","48446","MI","""Detroit-Warren-Dearborn, MI""",5334,12,20.7317073170732,71,7.41721854304636,5.73018080667594
"Zip","48205","MI","""Detroit-Warren-Dearborn, MI""",5404,12,12.1739130434783,111,6.29139072847682,5.73018080667594
"Zip","48101","MI","""Detroit-Warren-Dearborn, MI""",5437,12,25,65,7.88079470198675,5.73018080667594
"Zip","48317","MI","""Detroit-Warren-Dearborn, MI""",5505,12,9.30232558139535,63,0.132450331125828,5.73018080667594
"Zip","48045","MI","""Detroit-Warren-Dearborn, MI""",5569,12,21.0526315789474,71,7.74834437086093,5.73018080667594
"Zip","48116","MI","""Detroit-Warren-Dearborn, MI""",5615,12,15.1162790697674,61,0.33112582781457,5.73018080667594
"Zip","48238","MI","""Detroit-Warren-Dearborn, MI""",5728,12,9.61538461538461,89,3.44370860927152,5.73018080667594
"Zip","48336","MI","""Detroit-Warren-Dearborn, MI""",5773,12,20.6896551724138,61,2.3841059602649,5.73018080667594
"Zip","48080","MI","""Detroit-Warren-Dearborn, MI""",5798,12,24.5714285714286,61,5.16556291390728,5.73018080667594
"Zip","48309","MI","""Detroit-Warren-Dearborn, MI""",5859,12,22.3021582733813,64,5.36423841059603,5.73018080667594
"Zip","48192","MI","""Detroit-Warren-Dearborn, MI""",5893,12,24.7863247863248,76,9.5364238410596,5.73018080667594
"Zip","48135","MI","""Detroit-Warren-Dearborn, MI""",5922,12,20.8053691275168,67,6.02649006622517,5.73018080667594
"Zip","48220","MI","""Detroit-Warren-Dearborn, MI""",5933,12,21.264367816092,50,1.45695364238411,5.73018080667594
"Zip","48328","MI","""Detroit-Warren-Dearborn, MI""",5936,12,23.0263157894737,62,4.50331125827815,5.73018080667594
"Zip","48150","MI","""Detroit-Warren-Dearborn, MI""",5938,12,23.0263157894737,56,2.71523178807947,5.73018080667594
"Zip","48335","MI","""Detroit-Warren-Dearborn, MI""",6009,12,23.2323232323232,56,2.91390728476821,5.73018080667594
"Zip","48076","MI","""Detroit-Warren-Dearborn, MI""",6128,12,18.6274509803922,63.5,1.98675496688742,5.73018080667594
"Zip","48203","MI","""Detroit-Warren-Dearborn, MI""",6130,12,10,108.5,5.09933774834437,5.73018080667594
"Zip","48390","MI","""Detroit-Warren-Dearborn, MI""",6181,12,18.1208053691275,60.5,0.927152317880795,5.73018080667594
"Zip","48167","MI","""Detroit-Warren-Dearborn, MI""",6203,12,12.3376623376623,61.5,0.198675496688742,5.73018080667594
"Zip","48092","MI","""Detroit-Warren-Dearborn, MI""",6221,12,19.8347107438017,65,3.77483443708609,5.73018080667594
"Zip","48316","MI","""Detroit-Warren-Dearborn, MI""",6259,12,19,66,3.11258278145695,5.73018080667594
"Zip","48042","MI","""Detroit-Warren-Dearborn, MI""",6263,12,16,67,1.9205298013245,5.73018080667594
"Zip","48141","MI","""Detroit-Warren-Dearborn, MI""",6275,12,14.6341463414634,86,5.6953642384106,5.73018080667594
"Zip","48340","MI","""Detroit-Warren-Dearborn, MI""",6407,12,4.47761194029851,68,0.794701986754967,5.73018080667594
"Zip","48315","MI","""Detroit-Warren-Dearborn, MI""",6417,12,26.4248704663212,73,9.33774834437086,5.73018080667594
"Zip","48093","MI","""Detroit-Warren-Dearborn, MI""",6467,12,16.2162162162162,63,1.05960264900662,5.73018080667594
"Zip","48329","MI","""Detroit-Warren-Dearborn, MI""",6571,12,19.2546583850932,62,2.05298013245033,5.73018080667594
"Zip","48204","MI","""Detroit-Warren-Dearborn, MI""",6711,12,13.6752136752137,114.5,7.35099337748344,5.73018080667594
"Zip","48326","MI","""Detroit-Warren-Dearborn, MI""",6736,12,19.2771084337349,62.5,2.31788079470199,5.73018080667594
"Zip","48075","MI","""Detroit-Warren-Dearborn, MI""",6743,12,12.1621621621622,72,2.11920529801325,5.73018080667594
"Zip","48306","MI","""Detroit-Warren-Dearborn, MI""",6745,12,18.9655172413793,76,7.01986754966887,5.73018080667594
"Zip","48009","MI","""Detroit-Warren-Dearborn, MI""",6800,12,20.5673758865248,76.5,8.47682119205298,5.73018080667594
"Zip","48327","MI","""Detroit-Warren-Dearborn, MI""",6808,12,27.1317829457364,58.5,5.2317880794702,5.73018080667594
"Zip","48214","MI","""Detroit-Warren-Dearborn, MI""",6999,12,10.3092783505155,101,4.90066225165563,5.73018080667594
"Zip","48083","MI","""Detroit-Warren-Dearborn, MI""",7000,12,19.7802197802198,55,1.25827814569536,5.73018080667594
"Zip","48223","MI","""Detroit-Warren-Dearborn, MI""",7066,12,11.9402985074627,90,4.23841059602649,5.73018080667594
"Zip","48346","MI","""Detroit-Warren-Dearborn, MI""",7075,12,27.1317829457364,64,8.0794701986755,5.73018080667594
"Zip","48375","MI","""Detroit-Warren-Dearborn, MI""",7195,12,18,56,0.529801324503311,5.73018080667594
"Zip","48134","MI","""Detroit-Warren-Dearborn, MI""",7320,12,16.3934426229508,75.5,4.10596026490066,5.73018080667594
"Zip","48371","MI","""Detroit-Warren-Dearborn, MI""",7345,12,21.2264150943396,81,8.87417218543046,5.73018080667594
"Zip","48085","MI","""Detroit-Warren-Dearborn, MI""",7358,12,23.0215827338129,59,2.8476821192053,5.73018080667594
"Zip","48331","MI","""Detroit-Warren-Dearborn, MI""",7391,12,22.6950354609929,70,8.27814569536424,5.73018080667594
"Zip","48348","MI","""Detroit-Warren-Dearborn, MI""",7421,12,15.8119658119658,81,5.03311258278146,5.73018080667594
"Zip","48125","MI","""Detroit-Warren-Dearborn, MI""",7490,12,20.1342281879195,69,6.35761589403973,5.73018080667594
"Zip","48168","MI","""Detroit-Warren-Dearborn, MI""",7507,12,26.1627906976744,67,8.54304635761589,5.73018080667594
"Zip","48033","MI","""Detroit-Warren-Dearborn, MI""",7575,12,16.8831168831169,84,6.62251655629139,5.73018080667594
"Zip","48314","MI","""Detroit-Warren-Dearborn, MI""",7595,12,20.5607476635514,67,5.49668874172185,5.73018080667594
"Zip","48382","MI","""Detroit-Warren-Dearborn, MI""",7627,12,29.8245614035088,69,9.27152317880795,5.73018080667594
"Zip","48377","MI","""Detroit-Warren-Dearborn, MI""",7642,12,21.25,53,1.52317880794702,5.73018080667594
"Zip","48213","MI","""Detroit-Warren-Dearborn, MI""",7672,12,13.4831460674157,112,7.1523178807947,5.73018080667594
"Zip","48169","MI","""Detroit-Warren-Dearborn, MI""",7681,12,18.6666666666667,67.5,3.50993377483444,5.73018080667594
"Zip","48442","MI","""Detroit-Warren-Dearborn, MI""",7795,12,13.1782945736434,62,0.463576158940397,5.73018080667594
"Zip","48334","MI","""Detroit-Warren-Dearborn, MI""",7915,12,17.1717171717172,63,1.19205298013245,5.73018080667594
"Zip","48114","MI","""Detroit-Warren-Dearborn, MI""",7986,12,22.8571428571429,66,7.08609271523179,5.73018080667594
"Zip","48240","MI","""Detroit-Warren-Dearborn, MI""",7994,12,18.2692307692308,71,4.83443708609272,5.73018080667594
"Zip","48184","MI","""Detroit-Warren-Dearborn, MI""",8014,12,20.6349206349206,69,6.82119205298013,5.73018080667594
"Zip","48094","MI","""Detroit-Warren-Dearborn, MI""",8094,12,19.774011299435,76,8.01324503311258,5.73018080667594
"Zip","48030","MI","""Detroit-Warren-Dearborn, MI""",8191,12,12.6436781609195,62,0.264900662251656,5.73018080667594
"Zip","48082","MI","""Detroit-Warren-Dearborn, MI""",8256,12,27.4193548387097,60.5,6.09271523178808,5.73018080667594
"Zip","48098","MI","""Detroit-Warren-Dearborn, MI""",8312,12,23.1481481481481,59,3.24503311258278,5.73018080667594
"Zip","48230","MI","""Detroit-Warren-Dearborn, MI""",8340,12,25.2100840336134,68,8.60927152317881,5.73018080667594
"Zip","48386","MI","""Detroit-Warren-Dearborn, MI""",8345,12,19.1358024691358,76,7.21854304635762,5.73018080667594
"Zip","48342","MI","""Detroit-Warren-Dearborn, MI""",8351,12,13.3333333333333,130,7.28476821192053,5.73018080667594
"Zip","48206","MI","""Detroit-Warren-Dearborn, MI""",8391,12,10.4166666666667,91,3.90728476821192,5.73018080667594
"Zip","48072","MI","""Detroit-Warren-Dearborn, MI""",8434,12,23.0215827338129,56,2.64900662251656,5.73018080667594
"Zip","48304","MI","""Detroit-Warren-Dearborn, MI""",8473,12,23.1441048034934,87.5,9.66887417218543,5.73018080667594
"Zip","48059","MI","""Detroit-Warren-Dearborn, MI""",8484,12,18.8524590163934,76,6.95364238410596,5.73018080667594
"Zip","48043","MI","""Detroit-Warren-Dearborn, MI""",8487,12,27.5862068965517,66.5,8.80794701986755,5.73018080667594
"Zip","48193","MI","""Detroit-Warren-Dearborn, MI""",8519,12,33.3333333333333,68,9.13907284768212,5.73018080667594
"Zip","48302","MI","""Detroit-Warren-Dearborn, MI""",8542,12,22.5,96.5,9.80132450331126,5.73018080667594
"Zip","48323","MI","""Detroit-Warren-Dearborn, MI""",8551,12,22.0689655172414,81,9.00662251655629,5.73018080667594
"Zip","48341","MI","""Detroit-Warren-Dearborn, MI""",8711,12,19.2771084337349,92,8.74172185430464,5.73018080667594
"Zip","48324","MI","""Detroit-Warren-Dearborn, MI""",8713,12,21.7391304347826,76,8.67549668874172,5.73018080667594
"Zip","48051","MI","""Detroit-Warren-Dearborn, MI""",8778,12,18.5185185185185,63,1.58940397350993,5.73018080667594
"Zip","48026","MI","""Detroit-Warren-Dearborn, MI""",8848,12,17.5257731958763,65,2.25165562913907,5.73018080667594
"Zip","48225","MI","""Detroit-Warren-Dearborn, MI""",8854,12,14.6153846153846,78,4.3046357615894,5.73018080667594
"Zip","48025","MI","""Detroit-Warren-Dearborn, MI""",8999,12,29.7520661157025,64,8.41059602649007,5.73018080667594
"Zip","48362","MI","""Detroit-Warren-Dearborn, MI""",9032,12,12,71,1.65562913907285,5.73018080667594
"Zip","48017","MI","""Detroit-Warren-Dearborn, MI""",9149,12,22.2222222222222,54,2.18543046357616,5.73018080667594
"Zip","48855","MI","""Detroit-Warren-Dearborn, MI""",9178,12,15.7407407407407,75.5,3.57615894039735,5.73018080667594
"Zip","48381","MI","""Detroit-Warren-Dearborn, MI""",9187,12,16.8224299065421,74,4.03973509933775,5.73018080667594
"Zip","48001","MI","""Detroit-Warren-Dearborn, MI""",9249,12,17.8861788617886,77,6.42384105960265,5.73018080667594
"Zip","48301","MI","""Detroit-Warren-Dearborn, MI""",9259,12,33.6134453781513,74,9.93377483443709,5.73018080667594
"Zip","48374","MI","""Detroit-Warren-Dearborn, MI""",9383,12,22.4719101123596,64.5,5.89403973509934,5.73018080667594
"Zip","48836","MI","""Detroit-Warren-Dearborn, MI""",9387,12,12.5,65,0.860927152317881,5.73018080667594
"Zip","48173","MI","""Detroit-Warren-Dearborn, MI""",9455,12,32.1428571428571,98.5,10,5.73018080667594
"Zip","48079","MI","""Detroit-Warren-Dearborn, MI""",9496,12,25,82,9.86754966887417,5.73018080667594
"Zip","48462","MI","""Detroit-Warren-Dearborn, MI""",9587,12,29,73,9.60264900662252,5.73018080667594
"Zip","48383","MI","""Detroit-Warren-Dearborn, MI""",9728,12,19.1780821917808,68,4.43708609271523,5.73018080667594
"Zip","48040","MI","""Detroit-Warren-Dearborn, MI""",9900,12,23.2142857142857,62,4.96688741721854,5.73018080667594
"Zip","48138","MI","""Detroit-Warren-Dearborn, MI""",9928,12,21,95.5,9.40397350993377,5.73018080667594
"Zip","48360","MI","""Detroit-Warren-Dearborn, MI""",10033,12,24.0963855421687,65,7.6158940397351,5.73018080667594
"Zip","48065","MI","""Detroit-Warren-Dearborn, MI""",10117,12,11.9047619047619,88,3.97350993377483,5.73018080667594
"Zip","48062","MI","""Detroit-Warren-Dearborn, MI""",10297,12,20.5128205128205,65.5,4.37086092715232,5.73018080667594
"Zip","48444","MI","""Detroit-Warren-Dearborn, MI""",10366,12,12.2448979591837,74,2.45033112582781,5.73018080667594
"Zip","48074","MI","""Detroit-Warren-Dearborn, MI""",10369,12,17.3076923076923,69,3.04635761589404,5.73018080667594
"Zip","48359","MI","""Detroit-Warren-Dearborn, MI""",10391,12,26.7857142857143,62,6.88741721854305,5.73018080667594
"Zip","48164","MI","""Detroit-Warren-Dearborn, MI""",10431,12,6,92,3.37748344370861,5.73018080667594
"Zip","48039","MI","""Detroit-Warren-Dearborn, MI""",10522,12,13.0434782608696,78,3.64238410596026,5.73018080667594
"Zip","48357","MI","""Detroit-Warren-Dearborn, MI""",10537,12,20.8955223880597,83,8.94039735099338,5.73018080667594
"Zip","48356","MI","""Detroit-Warren-Dearborn, MI""",10609,12,32.7272727272727,72.5,9.73509933774834,5.73018080667594
"Zip","48455","MI","""Detroit-Warren-Dearborn, MI""",10611,12,17.4757281553398,70.5,3.70860927152318,5.73018080667594
"Zip","48461","MI","""Detroit-Warren-Dearborn, MI""",10708,12,17.1875,65,1.72185430463576,5.73018080667594
"Zip","48054","MI","""Detroit-Warren-Dearborn, MI""",10759,12,10.8695652173913,83,3.3112582781457,5.73018080667594
"Zip","48350","MI","""Detroit-Warren-Dearborn, MI""",10862,12,19.2307692307692,83,8.34437086092715,5.73018080667594
"Zip","48421","MI","""Detroit-Warren-Dearborn, MI""",10886,12,21.0526315789474,66,5.76158940397351,5.73018080667594
"Zip","48380","MI","""Detroit-Warren-Dearborn, MI""",10896,12,16.6666666666667,76,4.7682119205298,5.73018080667594
"Zip","48003","MI","""Detroit-Warren-Dearborn, MI""",11013,12,11.3207547169811,52.5,0.0662251655629139,5.73018080667594
"Zip","48363","MI","""Detroit-Warren-Dearborn, MI""",11058,12,12.6760563380282,110.5,6.6887417218543,5.73018080667594
"Zip","27713","NC","""Durham-Chapel Hill, NC""",1991,103,20.2749140893471,49,3.75,1.00139082058414
"Zip","27707","NC","""Durham-Chapel Hill, NC""",2044,103,15.4761904761905,56,4.375,1.00139082058414
"Zip","27705","NC","""Durham-Chapel Hill, NC""",2170,103,11.6129032258065,50,1.25,1.00139082058414
"Zip","27703","NC","""Durham-Chapel Hill, NC""",2322,103,13.7123745819398,57,3.125,1.00139082058414
"Zip","27516","NC","""Durham-Chapel Hill, NC""",3751,103,17.9487179487179,68,8.75,1.00139082058414
"Zip","27704","NC","""Durham-Chapel Hill, NC""",3957,103,10.8108108108108,50,0.625,1.00139082058414
"Zip","27517","NC","""Durham-Chapel Hill, NC""",5514,103,10.7361963190184,81,6.875,1.00139082058414
"Zip","27278","NC","""Durham-Chapel Hill, NC""",5860,103,10.062893081761,69,1.875,1.00139082058414
"Zip","27514","NC","""Durham-Chapel Hill, NC""",5971,103,20.5607476635514,75,9.375,1.00139082058414
"Zip","27701","NC","""Durham-Chapel Hill, NC""",6557,103,15.5172413793103,57,5.625,1.00139082058414
"Zip","27312","NC","""Durham-Chapel Hill, NC""",7198,103,14.5695364238411,75.5,8.125,1.00139082058414
"Zip","27712","NC","""Durham-Chapel Hill, NC""",7636,103,11.0294117647059,59,2.5,1.00139082058414
"Zip","27510","NC","""Durham-Chapel Hill, NC""",7987,103,15.1515151515152,65,7.5,1.00139082058414
"Zip","27344","NC","""Durham-Chapel Hill, NC""",8372,103,10,97,5,1.00139082058414
"Zip","27574","NC","""Durham-Chapel Hill, NC""",9126,103,10.2564102564103,95.5,6.25,1.00139082058414
"Zip","27573","NC","""Durham-Chapel Hill, NC""",9370,103,22.2222222222222,74,10,1.00139082058414
"Zip","18360","PA","""East Stroudsburg, PA""",5713,238,17.4863387978142,87,4.54545454545455,7.80250347705146
"Zip","18301","PA","""East Stroudsburg, PA""",6347,238,15.668202764977,98,7.27272727272727,7.80250347705146
"Zip","18302","PA","""East Stroudsburg, PA""",8396,238,14.4927536231884,105,5.45454545454545,7.80250347705146
"Zip","18466","PA","""East Stroudsburg, PA""",8896,238,15.9259259259259,93,6.36363636363636,7.80250347705146
"Zip","18353","PA","""East Stroudsburg, PA""",9709,238,14.2857142857143,86,1.81818181818182,7.80250347705146
"Zip","18058","PA","""East Stroudsburg, PA""",10445,238,18.6274509803922,117,10,7.80250347705146
"Zip","18330","PA","""East Stroudsburg, PA""",10571,238,9.87654320987654,88,0.909090909090909,7.80250347705146
"Zip","18610","PA","""East Stroudsburg, PA""",11094,238,11.7647058823529,111,2.72727272727273,7.80250347705146
"Zip","18347","PA","""East Stroudsburg, PA""",11209,238,13.2743362831858,162.5,8.18181818181818,7.80250347705146
"Zip","18334","PA","""East Stroudsburg, PA""",11218,238,15.2941176470588,93,3.63636363636364,7.80250347705146
