"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"78264","TX","San Antonio","Bexar","San Antonio",8994,1173,0.00256410256410256,0.00342172797262618,0.0408163265306122,2409
2017-10-31,"53205","WI","Milwaukee","Milwaukee","Milwaukee",8995,871,0.0116144018583043,0.0307692307692308,0.040621266427718,1921
2017-10-31,"98418","WA","Seattle","Pierce","Tacoma",8996,1428,0.00918727915194346,0.0273381294964029,0.0777358490566038,3738
2017-10-31,"32054","FL",,"Union","Lake Butler",8997,1188,0,0.00422654268808115,0.0330434782608696,1329
2017-10-31,"34211","FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",8998,2261,-0.000442086648983201,0.00892458723784025,0.0216900135562585,2958
2017-10-31,"53527","WI","Madison","Dane","Town of Cottage Grove",8999,1489,-0.0203947368421053,-0.0546031746031746,-0.054002541296061,3622
2017-10-31,"30607","GA","Athens","Clarke","Athens",9000,1109,-0.0018001800180018,-0.01246660730187,0.0452403393025448,3088
2017-10-31,"52353","IA","Iowa City","Washington","Washington",9001,1015,0.016016016016016,0.0294117647058823,0.00794438927507448,2786
2017-10-31,"16441","PA","Erie","Erie","Waterford Township",9002,1069,-0.00558139534883721,0.0180952380952381,0.00659133709981168,2414
2017-10-31,"79410","TX","Lubbock","Lubbock","Lubbock",9003,1160,-0.00172117039586919,0.0131004366812227,0.00172711571675302,3553
2017-10-31,"95304","CA","Stockton","San Joaquin","Tracy",9004,2665,0.000375375375375375,0.00756143667296786,0.0321456235476375,2707
2017-10-31,"01450","MA","Boston","Middlesex","Groton",9005,2434,0.00041101520756268,0.00164609053497942,-0.0173597093257973,3701
2017-10-31,"77565","TX","Houston","Galveston","Kemah",9006,1941,-0.000514933058702369,-0.00205655526992288,0.0119916579770594,2516
2017-10-31,"28103","NC","Charlotte","Union","Marshville",9007,1202,0.0143459915611814,0.0353143841515935,0.0229787234042553,3601
2017-10-31,"97351","OR","Salem","Polk","Independence",9008,1404,0.00429184549356223,0.0248175182481752,0.0263157894736842,2180
2017-10-31,"60422","IL","Chicago","Cook","Flossmoor",9009,1849,0.00762942779291553,0.0204194260485651,0.0283648498331479,3949
2017-10-31,"55445","MN","Minneapolis-St Paul","Hennepin","Brooklyn Park",9010,1589,0.000629722921914358,0.00315656565656566,0.0614562458249833,4028
2017-10-31,"92610","CA","Los Angeles-Long Beach-Anaheim","Orange","Lake Forest",9011,3128,0.0016010246557797,0.00611128980379543,0.0265835247784706,3635
2017-10-31,"78730","TX","Austin","Travis","Austin",9012,3267,-0.00819672131147541,-0.0294117647058823,-0.0288347205707491,3307
2017-10-31,"98327","WA","Seattle","Pierce","Dupont",9013,1757,0.00687679083094556,0.0109321058688147,0.0520958083832335,3309
2017-10-31,"75645","TX","Longview","Upshur","Gilmer",9014,1313,0.00076219512195122,-0.0045489006823351,-0.0409057706355004,1133
2017-10-31,"77807","TX","College Station","Brazos","Bryan",9015,1436,-0.0096551724137931,-0.0251188051595384,-0.0303848750844024,2378
2017-10-31,"85735","AZ","Tucson","Pima","Tucson",9016,1190,0.00337268128161889,0.0110450297366185,0.0429447852760736,1328
2017-10-31,"15131","PA","Pittsburgh","Allegheny","White Oak",9017,936,0.00106951871657754,-0.0053134962805526,-0.0188679245283019,3550
2017-10-31,"60514","IL","Chicago","Du Page","Clarendon Hills",9018,2366,-0.00126635711270578,-0.00588235294117647,-0.00168776371308017,3554
2017-10-31,"80433","CO","Denver","Jefferson","Conifer",9019,2192,0.000456412596987677,0.0087436723423838,-0.00227583067819754,3633
2017-10-31,"99156","WA","Spokane","Pend Oreille","Newport",9020,1335,0.0052710843373494,0.0113636363636364,0.072289156626506,2842
2017-10-31,"46803","IN","Fort Wayne","Allen","Fort Wayne",9021,574,0.00174520069808028,0.0105633802816901,0.0105633802816901,3289
2017-10-31,"92315","CA","Riverside","San Bernardino","Big Bear Lake",9022,1556,0.00516795865633075,0.0311464546056991,0.0708878183069511,8896
2017-10-31,"06482","CT","Stamford","Fairfield","Sandy Hook",9023,2147,-0.0105990783410138,-0.0128735632183908,-0.0478935698447894,4275
2017-10-31,"01475","MA","Worcester","Worcester","Town of Winchendon",9024,1453,-0.00274536719286205,0.00762829403606103,0.069168506254599,3312
2017-10-31,"19021","PA","Philadelphia","Bucks","Croydon",9025,1465,0,-0.00677966101694915,0.0216178521617852,3304
2017-10-31,"65559","MO","Rolla","Phelps","Saint James",9026,673,-0.00737463126843658,0.0135542168674699,-0.00148367952522255,3471
