"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"22843","VA","Staunton","Augusta","Mount Solon",14164,1262,-0.00237154150197628,-0.00473186119873817,0.06318449873631,794
2017-10-31,"26184","WV","Parkersburg","Wood","Waverly",14165,947,-0.00733752620545073,-0.0216942148760331,0.00424178154825027,476
2017-10-31,"48159","MI","Monroe","Monroe","Maybee",14166,1079,-0.0235294117647059,-0.0633680555555556,-0.0270513976555455,898
2017-10-31,"77430","TX","Houston","Brazoria","Damon",14167,1589,-0.0050093926111459,-0.00935162094763092,-0.0502092050209205,801
2017-10-31,"10577","NY","New York","Westchester","Rye Brook",14168,8373,0.000597514340344168,-0.00946409558736543,0.0380609967765931,865
2017-10-31,"24555","VA",,"Rockbridge","Glasgow",14169,1108,0.0100273473108478,0.0335820895522388,0.0403755868544601,587
2017-10-31,"52151","IA",,"Allamakee","Lansing",14170,1069,0.0190657769304099,0.0511307767944936,0.122899159663866,818
2017-10-31,"60184","IL","Chicago","Du Page","Wayne",14171,3084,0.00357956394402864,0.0124753775443204,-0.0560146923783287,1017
2017-10-31,"03830","NH",,"Carroll","Wakefield",14172,1371,-0.022111269614836,0.0554272517321016,0.176824034334764,1225
2017-10-31,"14012","NY","Buffalo","Niagara","Somerset",14173,964,0.00103842159916926,-0.0445986124876115,-0.0102669404517454,745
2017-10-31,"50228","IA","Newton","Jasper","Prairie City",14174,1135,0.00353669319186561,0.00353669319186561,-0.000880281690140845,741
2017-10-31,"54004","WI",,"Polk","Clayton",14175,1097,0.0138632162661738,0.0271535580524345,0.0252336448598131,723
2017-10-31,"54618","WI",,"Juneau","Camp Douglas",14176,970,-0.00308324768756423,-0.0172239108409321,0.00206611570247934,771
2017-10-31,"36035","AL","Troy","Pike","Goshen",14177,888,0.00452488687782805,0.00112739571589628,-0.0347826086956522,413
2017-10-31,"48857","MI","Owosso","Shiawassee","Morrice",14178,1079,0.00278810408921933,0.0131455399061033,0.0866062437059416,967
2017-10-31,"60146","IL","Chicago","DeKalb","Kirkland",14179,1291,0.00545171339563863,0.0369477911646586,0.0319744204636291,824
2017-10-31,"24120","VA",,"Patrick","Meadows of Dan",14180,1097,-0.0036330608537693,0.00827205882352941,-0.0309187279151943,721
2017-10-31,"28521","NC",,"Duplin","Chinquapin",14181,844,0,-0.00118343195266272,0.00237529691211401,708
2017-10-31,"42266","KY","Clarksville","Christian","Pembroke",14182,1029,0.00586510263929619,0.0352112676056338,0.0457317073170732,550
2017-10-31,"55974","MN","La Crosse","Houston","Spring Grove",14183,1159,-0.000862068965517241,-0.00685518423307626,0.0113438045375218,649
2017-10-31,"75480","TX",,"Franklin","Scroggins",14184,1706,-0.00524781341107872,-0.0138728323699422,-0.0383314543404735,909
2017-10-31,"97435","OR","Roseburg","Douglas","Drain",14185,956,0.0105708245243129,0.0482456140350877,0.0863636363636364,678
2017-10-31,"12918","NY","Plattsburgh","Clinton","Saranac",14186,1475,0.0109664153529815,0.0336370007007709,-0.0640862944162437,722
2017-10-31,"14716","NY","Jamestown","Chautauqua","Brocton",14187,913,0.0398633257403189,0.0446224256292906,0.0779220779220779,445
2017-10-31,"84654","UT",,"Sevier","Salina",14188,1001,0.0224719101123596,0.047071129707113,0.112222222222222,593
2017-10-31,"16822","PA","Lock Haven","Clinton","Beech Creek Township",14189,880,0.00571428571428571,-0.0668080593849417,-0.113796576032226,557
2017-10-31,"20677","MD","Washington","Charles","La Plata",14190,2003,0.00957661290322581,0.016751269035533,-0.0318994683421943,1215
2017-10-31,"28606","NC","North Wilkesboro","Wilkes","Boomer",14191,988,0.00610997963340122,0.0143737166324435,0.0533049040511727,579
