"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","32141","Edgewater","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,8.07700489257605,80,,,162200,0.933416303671437,7.70252324037185,0.043249075215783,,0.077182465342825,0.0679611650485437,104
"Zip","32145","Hastings","FL","Jacksonville, FL","""Jacksonville, FL""",,7.2431397574984,100,,,129200,-0.231660231660232,16.0826594788859,0.0183823529411764,,,,99
"Zip","32159","Lady Lake","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",,3.41416719846841,90.32,,,209500,0.1434034416826,0.866634569090034,0.0122004773269691,,0.0673981191222571,0.0511627906976744,121
"Zip","32162","The Villages","FL","The Villages, FL","""The Villages, FL""",,5.30879954619584,87.5,,,246300,-0.16214025131739,-0.0811359026369168,,,0.033442088091354,0.0121951219512195,86
"Zip","32164","Palm Coast","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,6.3837481386939,88.89,,,182600,0.0547945205479452,4.22374429223744,0.0351095290251917,,0.077462812236879,0.0452898550724638,112
"Zip","32168","New Smyrna Beach","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,8.81869105864001,100,,,212600,0.806069227121859,7.59109311740891,0.0429868297271871,,0.0587739032620922,0.0717703349282297,106
"Zip","32169","New Smyrna Beach","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,8.9385237183578,92.31,,,329500,0.949754901960784,5.30520933205497,0.0312594840667679,,0.0598396051819864,0.0103092783505155,140
"Zip","32174","Ormond Beach","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,7.38069914202652,81.82,,,231900,0.913838120104439,6.08417200365965,0.0416645105648987,,0.0651324965132497,0.0492505353319058,92
"Zip","32176","Ormond Beach","FL","Daytona Beach, FL","""Deltona-Daytona Beach-Ormond Beach, FL""",,7.83450329717081,88,,,224200,1.03650292924741,8.04819277108434,0.0428947368421053,,0.078679168365267,0.0569948186528497,88.5
"Zip","32177","Palatka","FL","Palatka, FL","""Palatka, FL""",,4.95851946394384,100,,,83700,1.45454545454545,10.1315789473684,,,0.21120186697783,0.0607734806629834,98
"Zip","32181","Pomona Park","FL","Palatka, FL","""Palatka, FL""",,8.84705381833652,100,,,122500,1.6597510373444,7.45614035087719,,,0.150537634408602,0,118
"Zip","32187","San Mateo","FL","Palatka, FL","""Palatka, FL""",,4.59405800184358,,,,129500,0.621600621600622,7.29080364540182,,,0.139344262295082,0.0588235294117647,118
"Zip","32195","Weirsdale","FL","Ocala, FL","""Ocala, FL""",,1.47840884918103,,,,235800,-0.757575757575758,1.63793103448276,0.0116581849024597,,0.0562248995983936,0.0714285714285714,97.5
"Zip","32202","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,8.58398922215131,,,,104600,1.55339805825243,40.0267737617135,0.0681357552581261,,0.448818897637795,0.0350877192982456,75
"Zip","32204","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,7.20910444586258,100,,,182900,0.274122807017544,10.0481347773767,0.0307982504100601,,0.143112701252236,0.0125,75
"Zip","32205","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,3.33120612635609,93.94,,,132300,-0.526315789473684,8.08823529411765,0.0367800453514739,,0.171557562076749,0.0411184210526316,78
"Zip","32206","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,4.3324115436432,84.62,,,69300,0.144508670520231,13.0505709624796,0.0372871572871574,,0.205982905982906,0.120331950207469,110
"Zip","32207","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,5.36056158264199,90,,,151100,0.26542800265428,10.453216374269,0.0411714096624751,,0.134185303514377,0.0421245421245421,77
"Zip","32209","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,3.65525065588882,100,,,57000,-0.523560209424084,9.40499040307102,0.0363859649122806,,0.296875,0.0935672514619883,94.5
"Zip","32210","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,3.75664752180387,78.26,,,120700,0.16597510373444,12.0705663881151,0.0506379453189727,,0.202668180527959,0.0707282913165266,77
"Zip","32211","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,4.67347372899383,84.21,,,131700,0.534351145038168,12.9502572898799,0.0572892938496583,,0.164139941690962,0.0603907637655417,69
"Zip","32216","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,2.9100191448628,66.67,,,150200,0.133333333333333,10.1980924431401,0.0395472703062583,,0.1739040954929,0.0390532544378698,65
"Zip","32217","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,3.11068566971566,83.33,,,187300,0.106894708711919,8.14087759815243,0.0349706353443673,,0.122512680452595,0.0445859872611465,71
"Zip","32218","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,1.36353967241013,95.65,,,158900,0,7.21997300944669,0.0315229704216489,,0.183194919394235,0.092,76.5
"Zip","32219","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,1.69680209884422,100,,,141900,-0.210970464135021,8.65237366003063,0.0336927413671599,,0.208114199849737,0.111913357400722,78
"Zip","32220","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,2.13713394313267,80,,,159200,-0.188087774294671,9.49105914718019,0.0304773869346733,,0.162109375,0.0562248995983936,75
"Zip","32221","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,0.478621569878749,80,,,160000,-0.37359900373599,5.47132498352011,0.0297125,,0.168671740731647,0.0640465793304221,77
"Zip","32222","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,1.67269375310218,88.89,,,178700,-0.167597765363128,6.55933214072749,0.0306043648573027,,0.161735700197239,0.0772357723577236,75
"Zip","32223","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,0.976388002552648,78.95,,,242500,-0.0412201154163232,2.71071579839051,0.0172494845360824,,0.0807731434384537,0.0478589420654912,70
"Zip","32224","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,2.55902999361838,70.27,,,263700,-0.264750378214826,4.55987311657415,0.0285020857034508,,0.108594864479315,0.0180623973727422,76
"Zip","32225","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,3.1454300503439,89.8,,,219300,-0.679347826086957,6.40465793304221,0.0290013679890562,,0.104447510879949,0.0477642276422764,77
"Zip","32226","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,1.82018010352407,66.67,,,224600,0.089126559714795,5.8435438265787,0.0241050756901158,,0.149452804377565,0.045766590389016,92
"Zip","32233","Atlantic Beach","FL","Jacksonville, FL","""Jacksonville, FL""",,4.42246330567964,81.82,,,250900,-1.49195131527287,14.4094847241222,0.0554962136309287,,0.0799014431538191,0.0748898678414097,71
"Zip","32234","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,5.5250655888818,100,,,150800,0,9.43396226415094,0.035159151193634,,0.114427860696517,0.0579710144927536,75
"Zip","32244","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,2.76395093242572,82.22,,,141300,0.0708215297450425,8.94371626831149,0.037232837933475,,0.206111516922328,0.0720614294152392,73.5
"Zip","32246","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,2.55973906261079,76.19,,,164100,0.0609756097560976,7.04500978473581,0.0340585009140768,,0.143685475887428,0.0442913385826772,64
"Zip","32250","Jacksonville Beach","FL","Jacksonville, FL","""Jacksonville, FL""",,7.38140821101893,81.58,,,348700,0.172364263142775,9.51633165829146,0.0390622311442501,,0.0712074303405573,0.0217391304347826,77
"Zip","32254","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,0.218393249663192,71.43,,,52400,-1.50375939849624,5.01002004008016,0.0249999999999999,,0.330783938814532,0.092485549132948,75
"Zip","32256","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,0.798411685456995,60.98,,,169500,-0.469759248385203,5.14888337468983,0.0312625368731563,,0.211941478845393,0.0298507462686567,70
"Zip","32257","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,6.45820038289726,89.74,,,201900,0.397812033814023,9.60912052117264,0.0287419514611194,,0.102044180679196,0.0274636510500808,72
"Zip","32258","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,0.340353116358222,65.91,,,228200,-0.131291028446389,2.46969016614279,0.016831726555653,,0.132369847265561,0.0297766749379653,65
"Zip","32259","Fruit Cove","FL","Jacksonville, FL","""Jacksonville, FL""",,3.29362546975821,79.63,,,311200,-0.160410651267244,2.23390275952694,0.0189910025706941,,0.0728982951205173,0.0225806451612903,90
"Zip","32266","Neptune Beach","FL","Jacksonville, FL","""Jacksonville, FL""",,4.88335815074807,100,,,389000,-0.916963830871116,3.67803837953092,0.0230848329048843,,0.0459045904590459,0.0196078431372549,75
"Zip","32277","Jacksonville","FL","Jacksonville, FL","""Jacksonville, FL""",,4.73161738637169,100,,,159500,0.125549278091651,10.8408617095205,0.0423699059561129,,0.154595404595405,0.0516962843295638,70
"Zip","32301","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,4.3983549599376,92.31,,,129200,1.25391849529781,5.12611879576892,0.0344736842105262,,0.171139463264408,0.0539845758354756,76
"Zip","32303","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,2.64553641069276,65.62,,,135100,0.896191187453323,6.37795275590551,0.0427905255366394,,0.183476394849785,0.057504873294347,70
"Zip","32304","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,2.47748705949089,73.91,,,83800,0.479616306954436,8.40879689521345,0.044618138424821,,0.296402877697842,0.0728155339805825,75.5
"Zip","32305","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,5.73211373466638,60,,,98700,1.3347022587269,7.86885245901639,0.0409321175278623,,0.274349442379182,0.0758807588075881,110
"Zip","32308","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,5.28114585549174,89.47,,,204100,0.0980872976949485,4.02650356778797,0.0369083782459578,,0.0874192322310908,0.0391304347826087,77
"Zip","32309","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,6.75530029071829,94.44,,,246600,0.817661488143908,4.75785896346644,0.0364922952149229,,0.0601060695344726,0.0457516339869281,71
"Zip","32310","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,3.83393604197688,50,,,93600,1.07991360691145,8.45886442641947,0.0428846153846154,,0.198780487804878,0.0736196319018405,76
"Zip","32311","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,2.06551797489896,60,,,188100,0.32,3.06849315068493,0.0341839447102605,,0.109929078014184,0.0548387096774194,78.5
"Zip","32312","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,4.37282847621074,83.78,,,270300,0.259643916913947,3.80184331797235,0.0337735849056604,,0.0678617157490397,0.045822102425876,72
"Zip","32317","Tallahassee","FL","Tallahassee, FL","""Tallahassee, FL""",,4.17074381337304,81.82,,,253200,0.675944333996024,4.45544554455445,0.0351382306477093,,0.0618212197159566,0.0945945945945946,68
"Zip","32320","Apalachicola","FL",,,,6.70566546124938,,,,161100,2.35069885641677,4.5425048669695,,,0.110655737704918,0.111111111111111,148.5
"Zip","32327","Crawfordville","FL","Tallahassee, FL","""Tallahassee, FL""",,1.0721123165284,,,,147100,0.0680272108843537,-3.35085413929041,0.0273215499660096,,0.166240409207161,0.0615384615384615,95.5
"Zip","32328","Eastpoint","FL",,,,6.00510529674537,,,,451300,-0.154867256637168,0.33348154735438,,,0.0963302752293578,0,148.5
"Zip","32333","Havana","FL","Tallahassee, FL","""Tallahassee, FL""",,1.79252641281997,,,,137700,-0.720980533525595,11.497975708502,0.0385185185185186,,0.135004821600771,0.0571428571428571,302
"Zip","32343","Midway","FL","Tallahassee, FL","""Tallahassee, FL""",,3.69921293341842,,,,131200,0.07627765064836,8.87966804979253,0.0420884146341463,,0.27843137254902,0.126760563380282,170
"Zip","32346","Panacea","FL","Tallahassee, FL","""Tallahassee, FL""",,2.02793731830107,,,,241000,0.207900207900208,1.17548278757347,0.0304232365145227,,0.145299145299145,0.0588235294117647,97
"Zip","32351","Quincy","FL","Tallahassee, FL","""Tallahassee, FL""",,2.98305325108133,,,,72200,-1.2311901504788,8.73493975903614,0.0430470914127423,,0.231568016614746,0.0672645739910314,170
"Zip","32352","Quincy","FL","Tallahassee, FL","""Tallahassee, FL""",,3.06955966815571,,,,84100,-1.29107981220657,8.37628865979381,0.0518549346016648,,0.231231231231231,0.0779220779220779,170
"Zip","32358","Sopchoppy","FL","Tallahassee, FL","""Tallahassee, FL""",,1.6138410267319,,,,142300,-0.210378681626928,0.707714083510262,0.0330077301475755,,0.0934579439252336,0.2,97
"Zip","32401","Panama City","FL","Panama City, FL","""Panama City, FL""",,0.195703041905977,68.75,,,106000,-0.562851782363977,-1.11940298507463,0.017877358490566,,0.174956114686951,0.0802675585284281,100
"Zip","32404","Panama City","FL","Panama City, FL","""Panama City, FL""",,1.89463234772743,86.36,,,155000,0.129198966408269,2.1753460777851,0.0214838709677418,,0.126869271587072,0.05893536121673,106
"Zip","32405","Panama City","FL","Panama City, FL","""Panama City, FL""",,2.05204566404311,76.19,,,160200,-0.0623830318153462,4.56919060052219,0.0293695380774033,,0.100433767100434,0.0697674418604651,85.5
"Zip","32407","Panama City Beach","FL","Panama City, FL","""Panama City, FL""",,1.98539317875629,45,,,214900,0.0465549348230912,2.97077144226162,0.0233317822242904,,0.115420129270545,0.032,99
"Zip","32408","Panama City","FL","Panama City, FL","""Panama City, FL""",,2.52854002694462,76.19,,,221900,0,2.58899676375405,0.0232311852185669,,0.120689655172414,0.0276497695852535,107
"Zip","32409","Lynn Haven","FL","Panama City, FL","""Panama City, FL""",,6.05757640218393,75,,,197600,0.508646998982706,4,,,0.0783410138248848,0.0147058823529412,112
"Zip","32413","Panama City Beach","FL","Panama City, FL","""Panama City, FL""",,2.46897823158193,76.6,,,263000,-0.265453166477057,3.74753451676529,0.0247718631178708,,0.103002070393375,0.0251256281407035,99
"Zip","32420","Alford","FL",,,,2.87031128128767,,,,93300,0.864864864864865,0.647249190938511,,,0.149068322981366,0.125,152
"Zip","32428","Chipley","FL",,,,6.29369637665745,,,,102000,0.196463654223969,10.2702702702703,,,0.147113594040968,0.0569620253164557,150
"Zip","32431","Cottondale","FL",,,,0.701978302488832,,,,75600,-0.132100396301189,-2.07253886010363,,,0.150943396226415,0.125,152
"Zip","32433","Defuniak Springs","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,2.15769694391264,100,,,114800,-0.519930675909879,0.34965034965035,0.014773519163763,,0.120245398773006,0.0408163265306122,134
"Zip","32435","Defuniak Springs","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,1.32879529178189,100,,,116000,-0.76988879384089,-4.60526315789474,0.0200086206896553,,0.11,0.113636363636364,134
"Zip","32438","Fountain","FL","Panama City, FL","""Panama City, FL""",,1.10402042118698,100,,,93700,-0.951374207188161,-1.36842105263158,0.0101067235859125,,,,100
"Zip","32439","Freeport","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,6.85102460469404,,,,205000,0.638193421698576,6.54885654885655,0.0159902439024391,,0.117456896551724,0.0275229357798165,133
"Zip","32440","Graceville","FL",,,,3.54392682407998,,,,84100,-0.708382526564345,6.18686868686869,,,0.11,0.0606060606060606,152
"Zip","32442","Grand Ridge","FL",,,,4.94859249805006,,,,77100,1.04849279161206,-4.57920792079208,,,0.16289592760181,0.0277777777777778,152
"Zip","32443","Greenwood","FL",,,,4.87059490888463,,,,78600,0.51150895140665,-1.13207547169811,,,0.0845771144278607,0.0588235294117647,152
"Zip","32444","Lynn Haven","FL","Panama City, FL","""Panama City, FL""",,1.42664681273488,82.35,,,199000,0.150981378963261,3.00207039337474,0.0228592964824121,,0.09,0.0537634408602151,77
"Zip","32446","Marianna","FL",,,,4.05587463660214,,,,110000,0.273473108477666,2.8999064546305,,,0.123362445414847,0.0530973451327434,152
"Zip","32448","Marianna","FL",,,,3.01496135573991,,,,71100,-0.280504908835905,7.07831325301205,,,0.159695817490494,0.0714285714285714,152
"Zip","32456","Port Saint Joe","FL","Panama City, FL","""Panama City, FL""",,5.73353187265121,,,,239400,0.672834314550042,4.49585333915321,0.023546365914787,,0.0923450789793439,0.0263157894736842,106
"Zip","32459","Santa Rosa Beach","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,4.69616393675105,70,,,449900,-0.155348424323125,6.03346688663681,0.0225138919759946,,0.0781730346947738,0.0280898876404494,132
"Zip","32460","Sneads","FL",,,,1.11394738708076,,,,69800,-1.13314447592068,-8.51900393184797,,,0.162037037037037,0.0285714285714286,152
"Zip","32462","Vernon","FL",,,,1.91661348649224,,,,89300,-0.997782705099778,2.17391304347826,,,0.0845070422535211,0.166666666666667,161.5
"Zip","32465","Wewahitchka","FL","Panama City, FL","""Panama City, FL""",,2.07544494079274,,,,99100,-3.59922178988327,7.71739130434783,0.0350857719475277,,0.126801152737752,0.0909090909090909,109
"Zip","32466","Youngstown","FL","Panama City, FL","""Panama City, FL""",,4.32248457774941,100,,,156200,0.192431045542014,2.76315789473684,0.0241613316261204,,0.0689655172413793,0.133333333333333,100
"Zip","32501","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,7.26299368928597,100,,,91000,0.11001100110011,9.7708082026538,0.0424615384615386,,0.141695702671312,0.0245901639344262,84
"Zip","32502","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,0.874991136637595,100,,,83900,-0.944510035419126,-1.06132075471698,0.0315017878426698,,0.2,0.0634920634920635,84
"Zip","32503","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,5.54350138268454,100,,,148700,0.202156334231806,8.14545454545455,0.0330531271015468,,0.106246514221974,0.0498687664041995,76
"Zip","32504","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,4.95001063603489,100,,,147900,0.1354096140826,7.40740740740741,0.0336916835699796,,0.10168327035383,0.0472972972972973,69
"Zip","32505","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,4.15727150251719,100,,,65300,-0.60882800608828,14.7627416520211,0.0522664624808575,,0.208450704225352,0.0675675675675676,76.5
"Zip","32506","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,6.04977664326739,78.57,,,123300,0.32546786004882,12.9120879120879,0.0511354420113543,,0.13045738045738,0.0737051792828685,88
"Zip","32507","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,5.0492802949727,83.33,,,215000,-1.96078431372549,14.300903774588,0.053706976744186,,0.128,0.0601851851851852,108
"Zip","32514","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.98284053038361,86.67,,,142900,0.140154169586545,8.25757575757576,0.0347375787263822,,0.107167710508003,0.0541125541125541,75
"Zip","32526","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,5.96114301921577,92.31,,,135800,0.0736919675755343,8.64,0.0383210603829161,,0.121670130360854,0.0698757763975155,100.5
"Zip","32531","Baker","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,1.47982698716585,100,,,159000,-0.0628535512256442,2.38248551191243,0.00964779874213839,,0.15370705244123,0.0470588235294118,91
"Zip","32533","Cantonment","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,1.32454087782741,66.67,,,173800,-0.114942528735632,5.52519732847602,0.0293785960874569,,0.0882492863939106,0.045822102425876,83
"Zip","32534","Pensacola","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.07735942707225,100,,,124600,-0.16025641025641,9.39420544337138,0.0331781701444622,,0.125958378970427,0.0869565217391304,79.5
"Zip","32535","Century","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.0582145642771,,,,87100,-1.24716553287982,8.60349127182045,0.0344202066590127,,0.0912698412698413,0.0869565217391304,85
"Zip","32536","Crestview","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,0.160249592285329,52.63,,,165000,0,1.66358595194085,0.00735757575757567,,0.171861086375779,0.0535405872193437,92
"Zip","32539","Crestview","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,0.879245550592073,94.44,,,146200,0,3.909026297086,0.0155129958960327,,0.175161101347393,0.0702341137123746,90.5
"Zip","32541","Destin","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,2.73984258668368,72.22,,,326600,0.492307692307692,2.25422667501565,0.0132180036742193,,0.0986257073565077,0.0491803278688525,136
"Zip","32547","Wright","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,0.772885201730128,84,,,174000,-0.114810562571757,4.75617098133654,0.0181091954022989,,0.120166898470097,0.0625,69
"Zip","32548","Fort Walton Beach","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,1.59327802595193,92.86,,,182000,-0.328587075575027,3.40909090909091,0.0151923076923077,,0.128443927046954,0.0453172205438066,93.5
"Zip","32550","Miramar Beach","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,5.46763100049635,83.33,,,370500,-0.0539519827353655,6.77233429394813,0.0213603238866398,,0.122933884297521,0.00840336134453781,160
"Zip","32561","Gulf Breeze","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,7.35020917535276,,,,391800,0.153374233128834,11.4968696642003,0.0430678917815213,,0.0786240786240786,0.0208333333333333,73
"Zip","32563","Gulf Breeze","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,2.83273062468978,,,,221700,0.090293453724605,6.17816091954023,0.0318448353631033,,0.0905,0.0441988950276243,69
"Zip","32564","Holt","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,2.55335744167908,,,,141100,-0.0708215297450425,10.1483216237315,0.0268391211906449,,0.164021164021164,0.129032258064516,91
"Zip","32565","Jay","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,1.93363114231015,,,,129400,-0.23130300693909,7.47508305647841,0.0331761978361669,,0.0837209302325581,0.111111111111111,71
"Zip","32566","Navarre","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,2.89300148904488,,,,229800,0.568927789934354,5.80110497237569,0.0324238468233247,,0.13396503839242,0.0426829268292683,70.5
"Zip","32567","Laurel Hill","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,5.71084166489399,100,,,133500,0.90702947845805,8.80195599022005,0.0264719101123596,,0.134185303514377,0.142857142857143,91
"Zip","32568","Mc David","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,4.40828192583138,,,,120400,-0.741962077493817,3.88265746333046,0.0261461794019933,,0.0779220779220779,0,85
"Zip","32569","Mary Esther","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,0.531092675317308,90,,,173900,0,3.88291517323775,0.0159114433582519,,0.11454753722795,0.05,62.5
"Zip","32570","Milton","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.70559455435014,,,,135800,0.816629547141797,5.02706883217324,0.0302945508100148,,0.111932129173508,0.0733496332518337,78.5
"Zip","32571","Pace","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.89917038927888,,,,176200,0.743281875357347,6.85263796240146,0.0283825198637913,,0.110949208992506,0.0450281425891182,72
"Zip","32577","Molino","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,3.29646174572786,,,,168300,-0.707964601769911,6.04914933837429,0.0358942364824717,,0.0803738317757009,0.0697674418604651,85
"Zip","32578","Niceville","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,1.76629086010069,97.06,,,262200,-0.417774401823016,3.59541683129198,0.0131540808543096,,0.0946793445276148,0.0384615384615385,83
"Zip","32579","Shalimar","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,2.21513153229809,100,,,244100,-0.36734693877551,2.86557100716393,0.0159483818107333,,0.103676470588235,0.0638297872340426,88.5
"Zip","32580","Valparaiso","FL","Crestview-Fort Walton Beach-Destin, FL","""Crestview-Fort Walton Beach-Destin, FL""",,3.43047578529391,100,,,170300,0.117577895355673,3.84146341463415,0.0147504403992953,,0.11439842209073,0.0344827586206897,91
"Zip","32583","Milton","FL","Pensacola, FL","""Pensacola-Ferry Pass-Brent, FL""",,1.19619939020067,,,,147600,0.0677966101694915,3.72452565003514,0.0338211382113822,,0.105345298478346,0.062962962962963,64.5
"Zip","32601","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,1.33872225767567,75,,,121600,-0.327868852459016,9.05829596412556,0.02390625,,0.143115942028986,0.0379746835443038,74
"Zip","32603","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,4.11614550095724,100,,,222700,-0.0897263346792283,5.79572446555819,0.0226178715761114,,0.131147540983607,0,74
"Zip","32605","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,1.25079770261646,88,,,172300,-0.404624277456647,5.44675642594859,0.0229367382472432,,0.0955462504758279,0.0318725099601594,63
"Zip","32606","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,3.48365595972488,73.33,,,203500,-0.293973542381186,8.07222517259692,0.0273120393120394,,0.085701398285972,0.0263157894736842,78
"Zip","32607","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,1.7124016166773,60,,,162900,0.18450184501845,6.33159268929504,0.0256537753222836,,0.114549045424621,0.0402298850574713,72
"Zip","32608","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,3.68077713961568,60.42,,,199000,0.201409869083585,7.9761258817146,0.027994974874372,,0.121374045801527,0.0408805031446541,86
"Zip","32609","Gainesville","FL","Gainesville, FL","""Gainesville, FL""",,2.50939516414947,85.71,,,112800,0.266666666666667,12.5748502994012,0.0438741134751772,,0.152478952291862,0.153374233128834,70
"Zip","32615","Alachua","FL","Gainesville, FL","""Gainesville, FL""",,1.37275756931149,100,,,176000,-0.396151669496321,2.38510762070972,0.0167556818181818,,0.0829493087557604,0.0444444444444444,89.5
"Zip","32617","Anthony","FL","Ocala, FL","""Ocala, FL""",,5.32865347798341,,,,167500,0.359496704613541,5.27969830295412,0.0380477611940297,,0.0984042553191489,0.162162162162162,97.5
"Zip","32618","Archer","FL","Gainesville, FL","""Gainesville, FL""",,2.24349429199461,75,,,180500,-0.496141124586549,6.17647058823529,0.0247645429362882,,0.0844686648501362,0.032258064516129,81
"Zip","32626","Manattee Road","FL",,,,0.752322200950152,,,,115000,-0.690846286701209,1.59010600706714,,,0.103864734299517,0.0930232558139535,129.5
"Zip","32628","Old Town","FL",,,,4.20336098702404,100,,,75600,0.132450331125828,16.8469860896445,,,0.172185430463576,0.0769230769230769,
"Zip","32640","Hawthorne","FL","Palatka, FL","""Palatka, FL""",,4.14521732964617,100,,,131500,-0.151860288534548,8.14144736842105,,,0.0985626283367557,0.104166666666667,118
